Account Code,Budget,Fund,Department,Division,Function,Cost Center
524001,10000,1100,01,013,01,0000
524004,300,1100,01,013,01,0000
524009,2500,1100,01,013,01,0000
525001,54989,1100,01,013,01,0000
528003,0,1100,01,013,01,0000
528502,1896,1100,01,013,01,0000
528505,2000,1100,01,013,01,0000
528506,0,1100,01,013,01,0000
571004,0,1100,01,013,01,0000
450500,0,1100,01,014,01,0000
511001,199791,1100,01,014,01,0000
511002,0,1100,01,014,01,0000
511003,0,1100,01,014,01,0000
511004,8500,1100,01,014,01,0000
512001,15934,1100,01,014,01,0000
512002,14726,1100,01,014,01,0000
512005,10415,1100,01,014,01,0000
512014,65072,1100,01,014,01,0000
521001,25000,1100,01,014,01,0000
521006,12500,1100,01,014,01,0000
521008,0,1100,01,014,01,0000
523001,1000,1100,01,014,01,0000
523002,100,1100,01,014,01,0000
524001,6000,1100,01,014,01,0000
524005,1700,1100,01,014,01,0000
524009,125000,1100,01,014,01,0000
528001,0,1100,01,014,01,0000
528502,755,1100,01,014,01,0000
528505,3600,1100,01,014,01,0000
528999,0,1100,01,014,01,0000
571001,943,1100,01,014,01,0000
571002,0,1100,01,014,01,0000
574007,-100000,1100,01,014,01,0000
437100,0,1100,01,015,01,0000
450000,0,1100,01,015,01,0000
511001,210700,1100,01,015,01,0000
511003,0,1100,01,015,01,0000
511004,0,1100,01,015,01,0000
511010,0,1100,01,015,01,0000
512001,16119,1100,01,015,01,0000
512002,14896,1100,01,015,01,0000
512005,10535,1100,01,015,01,0000
512012,0,1100,01,015,01,0000
512014,37184,1100,01,015,01,0000
521001,64200,1100,01,015,01,0000
521002,0,1100,01,015,01,0000
521004,0,1100,01,015,01,0000
521007,0,1100,01,015,01,0000
521008,700,1100,01,015,01,0000
521009,0,1100,01,015,01,0000
522002,0,1100,01,015,01,0000
523001,2800,1100,01,015,01,0000
523002,1600,1100,01,015,01,0000
524001,5000,1100,01,015,01,0000
524004,150,1100,01,015,01,0000
524009,0,1100,01,015,01,0000
524101,0,1100,01,015,01,0000
528001,0,1100,01,015,01,0000
528003,500,1100,01,015,01,0000
528502,400,1100,01,015,01,0000
528505,2000,1100,01,015,01,0000
571001,0,1100,01,015,01,0000
574007,0,1100,01,015,01,0000
436000,0,1100,01,015,01,1015
521001,0,1100,01,015,01,1015
498200,0,1100,01,015,99,0000
435000,0,1100,01,016,01,0000
436000,0,1100,01,016,01,0000
437100,0,1100,01,016,01,0000
483300,0,1100,01,016,01,0000
488014,0,1100,01,016,01,0000
511001,107152,1100,01,016,01,0000
511002,0,1100,01,016,01,0000
511003,0,1100,01,016,01,0000
511004,0,1100,01,016,01,0000
511010,1056,1100,01,016,01,0000
512001,8278,1100,01,016,01,0000
512002,7650,1100,01,016,01,0000
512005,5410,1100,01,016,01,0000
512014,18592,1100,01,016,01,0000
521001,13700,1100,01,016,01,0000
521002,0,1100,01,016,01,0000
521004,0,1100,01,016,01,0000
521007,0,1100,01,016,01,0000
521008,1200,1100,01,016,01,0000
522002,0,1100,01,016,01,0000
523001,1600,1100,01,016,01,0000
523002,1200,1100,01,016,01,0000
524001,3000,1100,01,016,01,0000
524004,0,1100,01,016,01,0000
524009,0,1100,01,016,01,0000
528502,340,1100,01,016,01,0000
528505,900,1100,01,016,01,0000
571001,0,1100,01,016,01,0000
571002,0,1100,01,016,01,0000
571004,577,1100,01,016,01,0000
614101,0,1100,01,016,01,0000
616101,0,1100,01,016,01,0000
511001,0,1100,01,01a,01,0000
512001,0,1100,01,01a,01,0000
512002,0,1100,01,01a,01,0000
512005,0,1100,01,01a,01,0000
512012,0,1100,01,01a,01,0000
512014,0,1100,01,01a,01,0000
521001,0,1100,01,01a,01,0000
523001,0,1100,01,01a,01,0000
523002,0,1100,01,01a,01,0000
450322,0,1100,01,131,01,0000
511001,608957,1100,01,131,01,0000
511004,10000,1100,01,131,01,0000
511008,500,1100,01,131,01,0000
511010,0,1100,01,131,01,0000
511999,0,1100,01,131,01,0000
512001,47388,1100,01,131,01,0000
512002,43796,1100,01,131,01,0000
512005,30973,1100,01,131,01,0000
512014,130144,1100,01,131,01,0000
521001,427326,1100,01,131,01,0000
521004,4989,1100,01,131,01,0000
521008,0,1100,01,131,01,0000
521009,0,1100,01,131,01,0000
522001,279000,1100,01,131,01,0000
522003,84750,1100,01,131,01,0000
522009,0,1100,01,131,01,0000
523001,2240,1100,01,131,01,0000
523002,205,1100,01,131,01,0000
524001,6900,1100,01,131,01,0000
524003,3000,1100,01,131,01,0000
524005,0,1100,01,131,01,0000
524101,13000,1100,01,131,01,0000
528001,0,1100,01,131,01,0000
528502,960,1100,01,131,01,0000
528503,0,1100,01,131,01,0000
528505,0,1100,01,131,01,0000
528508,130000,1100,01,131,01,0000
528510,40000,1100,01,131,01,0000
528512,0,1100,01,131,01,0000
528514,0,1100,01,131,01,0000
528522,20000,1100,01,131,01,0000
571001,7454,1100,01,131,01,0000
571002,15584,1100,01,131,01,0000
571004,0,1100,01,131,01,0000
571999,0,1100,01,131,01,0000
612101,0,1100,01,131,01,0000
614101,0,1100,01,131,01,0000
616101,0,1100,01,131,01,0000
450000,0,1100,01,313,01,0000
450103,0,1100,01,313,01,0000
450104,0,1100,01,313,01,0000
450107,-45000,1100,01,313,01,0000
450300,-11000,1100,01,313,01,0000
450310,0,1100,01,313,01,0000
511001,551739,1100,01,313,01,0000
511002,0,1100,01,313,01,0000
511003,60000,1100,01,313,01,0000
511004,25000,1100,01,313,01,0000
511008,2762,1100,01,313,01,0000
511010,0,1100,01,313,01,0000
512001,48922,1100,01,313,01,0000
512002,40971,1100,01,313,01,0000
512005,28975,1100,01,313,01,0000
512014,139440,1100,01,313,01,0000
521001,8400,1100,01,313,01,0000
521002,0,1100,01,313,01,0000
521006,0,1100,01,313,01,0000
521008,3000,1100,01,313,01,0000
522002,15000,1100,01,313,01,0000
522003,5000,1100,01,313,01,0000
523001,12000,1100,01,313,01,0000
523002,715,1100,01,313,01,0000
524001,28000,1100,01,313,01,0000
524003,5000,1100,01,313,01,0000
524005,13000,1100,01,313,01,0000
524006,1350000,1100,01,313,01,0000
524007,0,1100,01,313,01,0000
524009,100,1100,01,313,01,0000
524016,35000,1100,01,313,01,0000
524101,0,1100,01,313,01,0000
524102,0,1100,01,313,01,0000
524105,0,1100,01,313,01,0000
525001,0,1100,01,313,01,0000
528001,2985,1100,01,313,01,0000
528006,3000,1100,01,313,01,0000
528502,2500,1100,01,313,01,0000
528504,0,1100,01,313,01,0000
528505,2000,1100,01,313,01,0000
528508,21000,1100,01,313,01,0000
528509,15000,1100,01,313,01,0000
528510,8000,1100,01,313,01,0000
528518,20000,1100,01,313,01,0000
528519,5000,1100,01,313,01,0000
528522,9000,1100,01,313,01,0000
528523,0,1100,01,313,01,0000
571001,23000,1100,01,313,01,0000
571002,11000,1100,01,313,01,0000
571004,0,1100,01,313,01,0000
574007,-2300000,1100,01,313,01,0000
614101,0,1100,01,313,01,0000
571001,15000,1100,01,313,01,3130
571002,50000,1100,01,313,01,3130
571004,0,1100,01,313,01,3130
574007,-65000,1100,01,313,01,3130
498200,0,1100,01,313,99,0000
511001,496032,1100,02,020,01,0000
511002,0,1100,02,020,01,0000
511003,45760,1100,02,020,01,0000
511004,0,1100,02,020,01,0000
512001,41447,1100,02,020,01,0000
512002,35069,1100,02,020,01,0000
512005,24802,1100,02,020,01,0000
512010,0,1100,02,020,01,0000
512011,946,1100,02,020,01,0000
512012,2407,1100,02,020,01,0000
512014,55776,1100,02,020,01,0000
512018,0,1100,02,020,01,0000
512020,0,1100,02,020,01,0000
512024,3621,1100,02,020,01,0000
521001,1800,1100,02,020,01,0000
521002,0,1100,02,020,01,0000
521003,50000,1100,02,020,01,0000
521004,1150,1100,02,020,01,0000
521008,1850,1100,02,020,01,0000
521009,0,1100,02,020,01,0000
522001,0,1100,02,020,01,0000
523001,4500,1100,02,020,01,0000
523002,32600,1100,02,020,01,0000
524001,1500,1100,02,020,01,0000
524004,800,1100,02,020,01,0000
524009,1300,1100,02,020,01,0000
528502,1728,1100,02,020,01,0000
528503,0,1100,02,020,01,0000
528505,3660,1100,02,020,01,0000
450010,-1857824,1100,03,010,01,0000
498001,0,1100,03,010,01,0000
499100,-2000000,1100,03,010,01,0000
499101,0,1100,03,010,01,0000
511001,187479,1100,03,010,01,0000
511004,0,1100,03,010,01,0000
512001,14342,1100,03,010,01,0000
512002,13255,1100,03,010,01,0000
512005,9374,1100,03,010,01,0000
512014,27888,1100,03,010,01,0000
521008,2500,1100,03,010,01,0000
521009,300,1100,03,010,01,0000
523001,3000,1100,03,010,01,0000
523002,1000,1100,03,010,01,0000
524001,500,1100,03,010,01,0000
524004,100,1100,03,010,01,0000
524009,100,1100,03,010,01,0000
528001,0,1100,03,010,01,0000
528502,540,1100,03,010,01,0000
528503,0,1100,03,010,01,0000
528505,600,1100,03,010,01,0000
486000,-100000,1100,03,017,01,0000
489000,-8000,1100,03,017,01,0000
511001,229379,1100,03,017,01,0000
511003,0,1100,03,017,01,0000
511004,0,1100,03,017,01,0000
512001,17547,1100,03,017,01,0000
512002,16217,1100,03,017,01,0000
512005,11469,1100,03,017,01,0000
512014,37184,1100,03,017,01,0000
521001,1000,1100,03,017,01,0000
521004,4900,1100,03,017,01,0000
521006,0,1100,03,017,01,0000
521007,0,1100,03,017,01,0000
521008,304,1100,03,017,01,0000
521009,0,1100,03,017,01,0000
521013,0,1100,03,017,01,0000
522002,200,1100,03,017,01,0000
523001,3500,1100,03,017,01,0000
523002,460,1100,03,017,01,0000
524001,780,1100,03,017,01,0000
524009,25,1100,03,017,01,0000
528001,7073,1100,03,017,01,0000
528502,1080,1100,03,017,01,0000
528505,632,1100,03,017,01,0000
528508,2600,1100,03,017,01,0000
528512,0,1100,03,017,01,0000
528522,220,1100,03,017,01,0000
800410,0,1100,03,017,99,0000
511001,94920,1100,03,018,01,0000
511004,0,1100,03,018,01,0000
511008,0,1100,03,018,01,0000
512001,7261,1100,03,018,01,0000
512002,6711,1100,03,018,01,0000
512005,4746,1100,03,018,01,0000
512014,18592,1100,03,018,01,0000
521001,500,1100,03,018,01,0000
521006,0,1100,03,018,01,0000
521008,0,1100,03,018,01,0000
522001,65,1100,03,018,01,0000
522002,140,1100,03,018,01,0000
522003,445,1100,03,018,01,0000
523001,0,1100,03,018,01,0000
523002,0,1100,03,018,01,0000
524001,700,1100,03,018,01,0000
524003,150,1100,03,018,01,0000
524005,655,1100,03,018,01,0000
524105,0,1100,03,018,01,0000
524107,0,1100,03,018,01,0000
528001,1279,1100,03,018,01,0000
528502,360,1100,03,018,01,0000
528506,0,1100,03,018,01,0000
528508,5505,1100,03,018,01,0000
528510,3088,1100,03,018,01,0000
528512,0,1100,03,018,01,0000
528514,0,1100,03,018,01,0000
528522,315,1100,03,018,01,0000
571001,198,1100,03,018,01,0000
571002,141,1100,03,018,01,0000
571004,0,1100,03,018,01,0000
614101,19069,1100,03,018,01,0000
511001,163736,1100,03,019,01,0000
511003,13249,1100,03,019,01,0000
512001,13539,1100,03,019,01,0000
512002,11576,1100,03,019,01,0000
512005,8187,1100,03,019,01,0000
512012,0,1100,03,019,01,0000
512014,27888,1100,03,019,01,0000
521001,68000,1100,03,019,01,0000
521002,0,1100,03,019,01,0000
521004,4300,1100,03,019,01,0000
521008,500,1100,03,019,01,0000
522001,500,1100,03,019,01,0000
523001,4000,1100,03,019,01,0000
523002,1000,1100,03,019,01,0000
524001,2500,1100,03,019,01,0000
524003,500,1100,03,019,01,0000
524004,1000,1100,03,019,01,0000
524009,200,1100,03,019,01,0000
525001,0,1100,03,019,01,0000
528001,0,1100,03,019,01,0000
528502,850,1100,03,019,01,0000
528503,0,1100,03,019,01,0000
528504,0,1100,03,019,01,0000
528505,2000,1100,03,019,01,0000
411000,-48962423,1100,03,030,01,0000
411001,-2639128,1100,03,030,01,0000
412198,0,1100,03,030,01,0000
412199,0,1100,03,030,01,0000
412200,0,1100,03,030,01,0000
412201,0,1100,03,030,01,0000
412202,0,1100,03,030,01,0000
412203,0,1100,03,030,01,0000
412204,0,1100,03,030,01,0000
412205,-175000,1100,03,030,01,0000
412206,0,1100,03,030,01,0000
412207,0,1100,03,030,01,0000
412208,0,1100,03,030,01,0000
412209,0,1100,03,030,01,0000
412210,0,1100,03,030,01,0000
412211,0,1100,03,030,01,0000
412212,0,1100,03,030,01,0000
413198,0,1100,03,030,01,0000
413199,0,1100,03,030,01,0000
413200,0,1100,03,030,01,0000
413201,0,1100,03,030,01,0000
413202,0,1100,03,030,01,0000
413203,0,1100,03,030,01,0000
413204,0,1100,03,030,01,0000
413205,-186922,1100,03,030,01,0000
413206,0,1100,03,030,01,0000
413207,0,1100,03,030,01,0000
413208,0,1100,03,030,01,0000
413209,0,1100,03,030,01,0000
413210,0,1100,03,030,01,0000
413211,0,1100,03,030,01,0000
413212,0,1100,03,030,01,0000
415012,0,1100,03,030,01,0000
415013,0,1100,03,030,01,0000
418000,-140000,1100,03,030,01,0000
418001,0,1100,03,030,01,0000
423100,-8630491,1100,03,030,01,0000
423283,-3358023,1100,03,030,01,0000
423300,-2117873,1100,03,030,01,0000
423386,-4242379,1100,03,030,01,0000
423402,0,1100,03,030,01,0000
432100,-70000,1100,03,030,01,0000
461000,0,1100,03,030,01,0000
462000,0,1100,03,030,01,0000
481401,0,1100,03,030,01,0000
489900,-975000,1100,03,030,01,0000
511001,320119,1100,03,030,01,0000
511003,0,1100,03,030,01,0000
511010,1056,1100,03,030,01,0000
512001,24570,1100,03,030,01,0000
512002,22707,1100,03,030,01,0000
512005,16059,1100,03,030,01,0000
512010,37115,1100,03,030,01,0000
512011,5325,1100,03,030,01,0000
512012,2400,1100,03,030,01,0000
512014,37184,1100,03,030,01,0000
512024,20371,1100,03,030,01,0000
521001,50000,1100,03,030,01,0000
521002,0,1100,03,030,01,0000
521003,1000,1100,03,030,01,0000
521004,4800,1100,03,030,01,0000
521008,1000,1100,03,030,01,0000
521009,0,1100,03,030,01,0000
522001,1005,1100,03,030,01,0000
522002,0,1100,03,030,01,0000
523001,6000,1100,03,030,01,0000
523002,1940,1100,03,030,01,0000
524001,2500,1100,03,030,01,0000
524009,0,1100,03,030,01,0000
525001,54991,1100,03,030,01,0000
528001,500,1100,03,030,01,0000
528202,0,1100,03,030,01,0000
528502,680,1100,03,030,01,0000
528503,0,1100,03,030,01,0000
528505,4452,1100,03,030,01,0000
528506,0,1100,03,030,01,0000
571001,80,1100,03,030,01,0000
571004,320,1100,03,030,01,0000
427200,-171000,1100,03,031,01,0000
427201,-100000,1100,03,031,01,0000
433000,-365000,1100,03,031,01,0000
433200,-7068000,1100,03,031,01,0000
433401,-395000,1100,03,031,01,0000
433402,-65000,1100,03,031,01,0000
433403,0,1100,03,031,01,0000
433404,0,1100,03,031,01,0000
442600,-1586202,1100,03,031,01,0000
442602,-1200,1100,03,031,01,0000
442603,-10000,1100,03,031,01,0000
442604,-2000,1100,03,031,01,0000
442800,-320000,1100,03,031,01,0000
450000,0,1100,03,031,01,0000
460000,-150000,1100,03,031,01,0000
460001,0,1100,03,031,01,0000
481455,-5000,1100,03,031,01,0000
482480,-12000,1100,03,031,01,0000
482482,-1000,1100,03,031,01,0000
489000,-85000,1100,03,031,01,0000
489905,0,1100,03,031,01,0000
498000,0,1100,03,031,01,0000
511001,758919,1100,03,031,01,0000
511002,35141,1100,03,031,01,0000
511003,23640,1100,03,031,01,0000
511004,2500,1100,03,031,01,0000
512001,62745,1100,03,031,01,0000
512002,56317,1100,03,031,01,0000
512005,39828,1100,03,031,01,0000
512014,146412,1100,03,031,01,0000
521001,127100,1100,03,031,01,0000
521002,0,1100,03,031,01,0000
521004,1100,1100,03,031,01,0000
521008,1760,1100,03,031,01,0000
521009,0,1100,03,031,01,0000
522001,0,1100,03,031,01,0000
523001,26000,1100,03,031,01,0000
523002,680,1100,03,031,01,0000
524001,13380,1100,03,031,01,0000
524004,1500,1100,03,031,01,0000
524009,21000,1100,03,031,01,0000
524101,0,1100,03,031,01,0000
528001,0,1100,03,031,01,0000
528003,0,1100,03,031,01,0000
528005,3850,1100,03,031,01,0000
528202,0,1100,03,031,01,0000
528502,4250,1100,03,031,01,0000
528503,0,1100,03,031,01,0000
528999,0,1100,03,031,01,0000
571004,250,1100,03,031,01,0000
614101,0,1100,03,031,01,0000
451000,0,1100,03,036,01,0000
525008,0,1100,03,036,01,0000
489000,0,1100,04,040,01,0000
511001,710152,1100,04,040,01,0000
511002,0,1100,04,040,01,0000
511003,11350,1100,04,040,01,0000
511004,0,1100,04,040,01,0000
511010,1056,1100,04,040,01,0000
512001,55276,1100,04,040,01,0000
512002,50282,1100,04,040,01,0000
512005,35560,1100,04,040,01,0000
512010,2640,1100,04,040,01,0000
512011,2474,1100,04,040,01,0000
512012,2407,1100,04,040,01,0000
512013,39280,1100,04,040,01,0000
512014,111552,1100,04,040,01,0000
512024,9465,1100,04,040,01,0000
521001,55000,1100,04,040,01,0000
521002,0,1100,04,040,01,0000
521003,1000,1100,04,040,01,0000
521004,4900,1100,04,040,01,0000
521008,3000,1100,04,040,01,0000
521009,55000,1100,04,040,01,0000
521022,20000,1100,04,040,01,0000
522002,2600,1100,04,040,01,0000
523001,17000,1100,04,040,01,0000
523002,8000,1100,04,040,01,0000
524001,17500,1100,04,040,01,0000
524004,1250,1100,04,040,01,0000
524009,1600,1100,04,040,01,0000
525004,0,1100,04,040,01,0000
528001,0,1100,04,040,01,0000
528009,9400,1100,04,040,01,0000
528202,0,1100,04,040,01,0000
528502,4800,1100,04,040,01,0000
528503,0,1100,04,040,01,0000
528505,3300,1100,04,040,01,0000
528506,0,1100,04,040,01,0000
571004,0,1100,04,040,01,0000
437000,0,1100,04,041,01,0000
451000,0,1100,04,041,01,0000
511001,0,1100,04,041,01,0000
511002,0,1100,04,041,01,0000
511003,0,1100,04,041,01,0000
511004,0,1100,04,041,01,0000
512001,0,1100,04,041,01,0000
512002,0,1100,04,041,01,0000
512005,0,1100,04,041,01,0000
512014,0,1100,04,041,01,0000
521001,0,1100,04,041,01,0000
521002,0,1100,04,041,01,0000
521008,0,1100,04,041,01,0000
522002,0,1100,04,041,01,0000
523001,0,1100,04,041,01,0000
523002,0,1100,04,041,01,0000
524001,0,1100,04,041,01,0000
524004,0,1100,04,041,01,0000
524005,0,1100,04,041,01,0000
524009,0,1100,04,041,01,0000
524101,0,1100,04,041,01,0000
528003,0,1100,04,041,01,0000
528502,0,1100,04,041,01,0000
528505,0,1100,04,041,01,0000
574007,0,1100,04,041,01,0000
614101,0,1100,04,041,01,0000
437000,-23750,1100,04,042,01,0000
488012,-7000,1100,04,042,01,0000
511001,47657,1100,04,042,01,0000
511003,58800,1100,04,042,01,0000
511004,0,1100,04,042,01,0000
512001,8144,1100,04,042,01,0000
512002,3369,1100,04,042,01,0000
512005,2383,1100,04,042,01,0000
512014,9296,1100,04,042,01,0000
521001,42000,1100,04,042,01,0000
521002,0,1100,04,042,01,0000
523001,7500,1100,04,042,01,0000
524001,4458,1100,04,042,01,0000
528502,250,1100,04,042,01,0000
450023,0,1100,05,050,01,0000
450302,0,1100,05,050,01,0000
450518,0,1100,05,050,01,0000
489000,0,1100,05,050,01,0000
511001,0,1100,05,050,01,0000
511003,0,1100,05,050,01,0000
511004,0,1100,05,050,01,0000
511008,0,1100,05,050,01,0000
511010,0,1100,05,050,01,0000
512001,0,1100,05,050,01,0000
512002,0,1100,05,050,01,0000
512005,0,1100,05,050,01,0000
512012,0,1100,05,050,01,0000
512014,0,1100,05,050,01,0000
512018,0,1100,05,050,01,0000
521001,0,1100,05,050,01,0000
521002,0,1100,05,050,01,0000
521004,0,1100,05,050,01,0000
521005,0,1100,05,050,01,0000
521008,0,1100,05,050,01,0000
521009,0,1100,05,050,01,0000
522001,0,1100,05,050,01,0000
522002,0,1100,05,050,01,0000
522003,0,1100,05,050,01,0000
523001,0,1100,05,050,01,0000
523002,0,1100,05,050,01,0000
524001,0,1100,05,050,01,0000
524101,0,1100,05,050,01,0000
528001,0,1100,05,050,01,0000
528003,0,1100,05,050,01,0000
528302,0,1100,05,050,01,0000
528502,0,1100,05,050,01,0000
528503,0,1100,05,050,01,0000
528505,0,1100,05,050,01,0000
528506,0,1100,05,050,01,0000
528507,0,1100,05,050,01,0000
528508,0,1100,05,050,01,0000
528513,0,1100,05,050,01,0000
571001,0,1100,05,050,01,0000
574007,0,1100,05,050,01,0000
614101,0,1100,05,050,01,0000
616101,0,1100,05,050,01,0000
484512,0,1100,05,051,01,0000
511001,157162,1100,05,051,01,0000
511002,0,1100,05,051,01,0000
511003,0,1100,05,051,01,0000
511004,0,1100,05,051,01,0000
511010,1056,1100,05,051,01,0000
512001,12104,1100,05,051,01,0000
512002,12042,1100,05,051,01,0000
512005,8516,1100,05,051,01,0000
512010,0,1100,05,051,01,0000
512011,2998,1100,05,051,01,0000
512012,2407,1100,05,051,01,0000
512014,18592,1100,05,051,01,0000
512024,11469,1100,05,051,01,0000
521001,10000,1100,05,051,01,0000
521002,0,1100,05,051,01,0000
521008,3336,1100,05,051,01,0000
521009,300,1100,05,051,01,0000
523001,6950,1100,05,051,01,0000
523002,1000,1100,05,051,01,0000
524001,750,1100,05,051,01,0000
524009,200,1100,05,051,01,0000
524101,0,1100,05,051,01,0000
528003,1000,1100,05,051,01,0000
437000,0,1100,05,052,01,0000
493132,0,1100,05,052,01,0000
511001,290130,1100,05,052,01,0000
511003,10000,1100,05,052,01,0000
511004,0,1100,05,052,01,0000
511008,1200,1100,05,052,01,0000
512001,23052,1100,05,052,01,0000
512002,22227,1100,05,052,01,0000
512005,15719,1100,05,052,01,0000
512014,46480,1100,05,052,01,0000
521001,103200,1100,05,052,01,0000
521002,0,1100,05,052,01,0000
521004,44300,1100,05,052,01,0000
521005,26000,1100,05,052,01,0000
522001,177020,1100,05,052,01,0000
522003,0,1100,05,052,01,0000
523001,7000,1100,05,052,01,0000
524001,200000,1100,05,052,01,0000
524010,0,1100,05,052,01,0000
528001,4500,1100,05,052,01,0000
528502,18100,1100,05,052,01,0000
528503,6620,1100,05,052,01,0000
528505,13500,1100,05,052,01,0000
528507,15656,1100,05,052,01,0000
528508,12000,1100,05,052,01,0000
528513,4000,1100,05,052,01,0000
571001,0,1100,05,052,01,0000
574007,-350000,1100,05,052,01,0000
614101,0,1100,05,052,01,0000
450023,-12400,1100,05,053,01,0000
450302,-100000,1100,05,053,01,0000
450319,-4250,1100,05,053,01,0000
482482,0,1100,05,053,01,0000
489000,0,1100,05,053,01,0000
492000,0,1100,05,053,01,0000
492001,0,1100,05,053,01,0000
511001,433574,1100,05,053,01,0000
511003,0,1100,05,053,01,0000
511004,0,1100,05,053,01,0000
512001,33168,1100,05,053,01,0000
512002,32999,1100,05,053,01,0000
512005,23337,1100,05,053,01,0000
512014,55776,1100,05,053,01,0000
512018,0,1100,05,053,01,0000
521001,82100,1100,05,053,01,0000
521002,0,1100,05,053,01,0000
521004,0,1100,05,053,01,0000
521005,0,1100,05,053,01,0000
522001,89000,1100,05,053,01,0000
522002,5000,1100,05,053,01,0000
522003,0,1100,05,053,01,0000
523001,5000,1100,05,053,01,0000
524001,18000,1100,05,053,01,0000
524010,0,1100,05,053,01,0000
524101,0,1100,05,053,01,0000
528001,36375,1100,05,053,01,0000
528202,0,1100,05,053,01,0000
528502,0,1100,05,053,01,0000
528503,0,1100,05,053,01,0000
528505,0,1100,05,053,01,0000
528507,0,1100,05,053,01,0000
528508,0,1100,05,053,01,0000
528513,0,1100,05,053,01,0000
571001,0,1100,05,053,01,0000
571002,320,1100,05,053,01,0000
574007,0,1100,05,053,01,0000
614101,25000,1100,05,053,01,0000
616101,0,1100,05,053,01,0000
712201,0,1100,05,053,01,0000
712210,0,1100,05,053,01,0000
443522,-17050,1100,05,054,01,0000
450018,0,1100,05,054,01,0000
498401,0,1100,05,054,01,0000
511001,336078,1100,05,054,01,0000
511002,0,1100,05,054,01,0000
511003,0,1100,05,054,01,0000
512001,25710,1100,05,054,01,0000
512002,23761,1100,05,054,01,0000
512005,16804,1100,05,054,01,0000
512014,55776,1100,05,054,01,0000
512018,0,1100,05,054,01,0000
521001,20000,1100,05,054,01,0000
522001,242900,1100,05,054,01,0000
523001,6500,1100,05,054,01,0000
524101,1000,1100,05,054,01,0000
528001,30900,1100,05,054,01,0000
571004,0,1100,05,054,01,0000
450010,-1629120,1100,06,060,01,0000
489000,0,1100,06,060,01,0000
492002,0,1100,06,060,01,0000
492003,0,1100,06,060,01,0000
498001,0,1100,06,060,01,0000
511010,0,1100,06,060,01,0000
512001,0,1100,06,060,01,0000
512002,0,1100,06,060,01,0000
512005,0,1100,06,060,01,0000
512008,0,1100,06,060,01,0000
512011,0,1100,06,060,01,0000
512014,0,1100,06,060,01,0000
512015,4000,1100,06,060,01,0000
512021,0,1100,06,060,01,0000
521001,45000,1100,06,060,01,0000
521002,0,1100,06,060,01,0000
521003,0,1100,06,060,01,0000
521009,0,1100,06,060,01,0000
522003,0,1100,06,060,01,0000
523001,10000,1100,06,060,01,0000
523002,85000,1100,06,060,01,0000
524001,5000,1100,06,060,01,0000
524101,4500,1100,06,060,01,0000
528001,0,1100,06,060,01,0000
528013,0,1100,06,060,01,0000
528019,10000,1100,06,060,01,0000
528517,110000,1100,06,060,01,0000
528999,5000,1100,06,060,01,0000
574007,-559340,1100,06,060,01,0000
614101,0,1100,06,060,01,0000
616101,0,1100,06,060,01,0000
616102,0,1100,06,060,01,0000
711101,5387021,1100,06,060,01,0000
711102,0,1100,06,060,01,0000
711103,0,1100,06,060,01,0000
711104,0,1100,06,060,01,0000
711150,0,1100,06,060,01,0000
711998,0,1100,06,060,01,0000
712101,0,1100,06,060,01,0000
712102,0,1100,06,060,01,0000
