1100-01-01-013-0000-00000-00000-000-512001- FICA Tax Expense                              ,33099,-3779,29320,29319.18,0,0.82,100.00%
1100-01-01-013-0000-00000-00000-000-512002- Employer - LGERS                              ,20038,2313,22351,21668.85,0,682.15,96.90%
1100-01-01-013-0000-00000-00000-000-512005- Employer - 401(K)                             ,20873,1437,22310,22309.21,0,0.79,100.00%
1100-01-01-013-0000-00000-00000-000-512006- Employer - 457                                ,3511,0,3511,3379.43,0,131.57,96.30%
1100-01-01-013-0000-00000-00000-000-512010- Workers Compensation                          ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-512012- Vehicle Allowance                             ,13217,0,13217,13250.79,0,-33.79,100.30%
1100-01-01-013-0000-00000-00000-000-512014- Group Insurance Expense                       ,33592,6719,40311,40311,0,0,100.00%
1100-01-01-013-0000-00000-00000-000-512020- Fringe Ben - Housing Allowance                ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-521002- Professional Services                         ,0,77,77,77,0,0,100.00%
1100-01-01-013-0000-00000-00000-000-521004- Rental/Lease                                  ,3500,663,4163,2683.52,1478.81,0.67,100.00%
1100-01-01-013-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,1200,-1200,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,100,-100,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-523001- Training                                      ,9000,5662,14662,16931.39,0,-2269.39,115.50%
1100-01-01-013-0000-00000-00000-000-523002- Dues & Subscriptions                          ,3000,2100,5100,5283.56,0,-183.56,103.60%
1100-01-01-013-0000-00000-00000-000-524001- Supplies - Other                              ,10000,387,10387,10352.14,1652.18,-1617.32,115.60%
1100-01-01-013-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,300,-205,95,94.57,0,0.43,99.50%
1100-01-01-013-0000-00000-00000-000-524009- Services - Postage                            ,3500,-2108,1392,1474.02,0,-82.02,105.90%
1100-01-01-013-0000-00000-00000-000-525001- Insurance & Bonds                             ,6000,0,6000,6000,0,0,100.00%
1100-01-01-013-0000-00000-00000-000-528003- Mileage Reimbursement                         ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-528502- Telephone                                     ,2000,957,2957,2728.8,0,228.2,92.30%
1100-01-01-013-0000-00000-00000-000-528505- Cellular Usage                                ,1500,5804,7304,7718.73,0,-414.73,105.70%
1100-01-01-013-0000-00000-00000-000-528506- Pager Service                                 ,0,0,0,0,0,0,0.00%
1100-01-01-013-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL City Manager                  ,598470,48150,646620,651961.87,3130.99,-8472.86,101.30%
,,,,,,,
,,,,,,,
14,City Hall Operations,,,,,,
,,,,,,,
11000014,Gen Fd - City Hall Operations,,,,,,
,,,,,,,
1100-01-01-014-0000-00000-00000-000-450500- Concessions                                   ,-2400,0,-2400,-2400,0,0,100.00%
1100-01-01-014-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,128483,14539,143022,166247.28,0,-23225.28,116.20%
1100-01-01-014-0000-00000-00000-000-511002- Compensation - Part Time                      ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-511004- Compensation - Overtime                       ,3231,-2346,885,884.52,0,0.48,99.90%
1100-01-01-014-0000-00000-00000-000-512001- FICA Tax Expense                              ,9675,801,10476,12079.28,0,-1603.28,115.30%
1100-01-01-014-0000-00000-00000-000-512002- Employer - LGERS                              ,6322,693,7015,6801.06,0,213.94,97.00%
1100-01-01-014-0000-00000-00000-000-512005- Employer - 401(K)                             ,6586,314,6900,6899.01,0,0.99,100.00%
1100-01-01-014-0000-00000-00000-000-512014- Group Insurance Expense                       ,33592,0,33592,33592,0,0,100.00%
1100-01-01-014-0000-00000-00000-000-521001- Contracted Services                           ,40000,240,40240,37390.39,699.74,2149.87,94.70%
1100-01-01-014-0000-00000-00000-000-521006- Services - Janitorial                         ,12500,-932,11568,11567.45,0,0.55,100.00%
1100-01-01-014-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,100,-100,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-523001- Training                                      ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-523002- Dues & Subscriptions                          ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-524001- Supplies - Other                              ,2000,-765,1235,1234.05,0,0.95,99.90%
1100-01-01-014-0000-00000-00000-000-524005- Supplies - Uniforms                           ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-524009- Services - Postage                            ,125000,50816,175816,69033.09,0,106782.91,39.30%
1100-01-01-014-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,1200,100,1300,1300,0,0,100.00%
1100-01-01-014-0000-00000-00000-000-528502- Telephone                                     ,650,-182,468,454.8,0,13.2,97.20%
1100-01-01-014-0000-00000-00000-000-528505- Cellular Usage                                ,480,200,680,432.15,0,247.85,63.60%
1100-01-01-014-0000-00000-00000-000-528999- Other Expense                                 ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
1100-01-01-014-0000-00000-00000-000-574007- Cost Transfers                                ,-135000,0,-135000,-72679.12,0,-62320.88,53.80%
,,,,,,,
TOTAL City Hall Operations          ,232419,63378,295797,272835.96,699.74,22261.3,92.50%
,,,,,,,
,,,,,,,
15,Community Relations,,,,,,
,,,,,,,
11000015,Gen Fd - Community Affairs,,,,,,
,,,,,,,
1100-01-01-015-0000-00000-00000-000-437100- Restrictd Intergv Otr Loc Part                ,0,0,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,338891,-43087,295804,295803.15,0,0.85,100.00%
1100-01-01-015-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,5920,5920,2920,0,3000,49.30%
1100-01-01-015-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,0,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-511010- Quality of Serv Award                         ,0,5157,5157,5156.27,0,0.73,100.00%
1100-01-01-015-0000-00000-00000-000-512001- FICA Tax Expense                              ,25889,-4539,21350,21349.49,0,0.51,100.00%
1100-01-01-015-0000-00000-00000-000-512002- Employer - LGERS                              ,16845,3168,20013,14619.97,0,5393.03,73.10%
1100-01-01-015-0000-00000-00000-000-512005- Employer - 401(K)                             ,17547,-2499,15048,15047.97,0,0.03,100.00%
1100-01-01-015-0000-00000-00000-000-512012- Vehicle Allowance                             ,2400,-1172,1228,1227.72,0,0.28,100.00%
1100-01-01-015-0000-00000-00000-000-512014- Group Insurance Expense                       ,59075,9726,68801,68801,0,0,100.00%
1100-01-01-015-0000-00000-00000-000-521001- Contracted Services                           ,15000,100705,115705,80981.5,750,33973.5,70.60%
1100-01-01-015-0000-00000-00000-000-521002- Professional Services                         ,0,285,285,285,0,0,100.00%
1100-01-01-015-0000-00000-00000-000-521004- Rental/Lease                                  ,0,4178,4178,891.2,3286.58,0.22,100.00%
1100-01-01-015-0000-00000-00000-000-521007- Services - Outside Printing                   ,14500,-12154,2346,2176.6,168.69,0.71,100.00%
1100-01-01-015-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,2500,-2500,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-521009- Services - Advertising                        ,2300,-2300,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,500,2902,3402,3402,0,0,100.00%
1100-01-01-015-0000-00000-00000-000-523001- Training                                      ,2800,-138,2662,2661.28,0,0.72,100.00%
1100-01-01-015-0000-00000-00000-000-523002- Dues & Subscriptions                          ,2200,3180,5380,5326.16,0,53.84,99.00%
1100-01-01-015-0000-00000-00000-000-524001- Supplies - Other                              ,10000,-2241,7759,7758.47,0,0.53,100.00%
1100-01-01-015-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,200,0,200,75,0,125,37.50%
1100-01-01-015-0000-00000-00000-000-524009- Services - Postage                            ,0,0,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-524101- Materials                                     ,61150,-60523,627,335.39,291.5,0.11,100.00%
1100-01-01-015-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,60444,-60444,0,0,0,0,0.00%
1100-01-01-015-0000-00000-00000-000-528003- Mileage Reimbursement                         ,500,300,800,617.5,0,182.5,77.20%
1100-01-01-015-0000-00000-00000-000-528502- Telephone                                     ,1400,-182,1218,909.6,0,308.4,74.70%
1100-01-01-015-0000-00000-00000-000-528505- Cellular Usage                                ,2000,-1704,296,295.61,0,0.39,99.90%
1100-01-01-015-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,0,0,0,156.45,0,-156.45,0.00%
1100-01-01-015-0000-00000-00000-000-574007- Cost Transfers                                ,-130000,0,-130000,0,0,-130000,0.00%
,,,,,,,
11001015,Changing Together,,,,,,
,,,,,,,
1100-01-01-015-1015-00000-00000-000-436000- Restrictd Intergv County Parti                ,0,0,0,0,0,0,0.00%
1100-01-01-015-1015-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
,,,,,,,
11090015,Community Relations,,,,,,
,,,,,,,
1100-99-01-015-0000-00000-00000-000-498200- Oper Transfers Grant Fund                     ,0,-145634,-145634,0,0,-145634,0.00%
,,,,,,,
TOTAL Community Relations           ,506141,-203596,302545,530797.33,4496.77,-232749.1,176.90%
,,,,,,,
,,,,,,,
16,Sustainability Division,,,,,,
,,,,,,,
11000016,Gen Fd - Sustainability Div,,,,,,
,,,,,,,
1100-01-01-016-0000-00000-00000-000-435000- Restricted Intergov Fed Grants                ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-436000- Restrictd Intergv State Grants                ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-437100- Restrictd Intergv Otr Loc Part                ,0,-1500,-1500,-1500,0,0,100.00%
1100-01-01-016-0000-00000-00000-000-483300- Private Donations                             ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-488014- Energy Efficiency Rebate                      ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-511002- Compensation - Part Time                      ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,1500,1500,0,0,1500,0.00%
1100-01-01-016-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-511010- Quality of Serv Award                         ,0,3574,3574,1251.1,-3.6,2326.5,34.90%
1100-01-01-016-0000-00000-00000-000-512001- FICA Tax Expense                              ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-512002- Employer - LGERS                              ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-512005- Employer - 401(K)                             ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-512014- Group Insurance Expense                       ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-521004- Rental/Lease                                  ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-521007- Services - Outside Printing                   ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-523001- Training                                      ,0,0,0,25,0,-25,0.00%
1100-01-01-016-0000-00000-00000-000-523002- Dues & Subscriptions                          ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-524001- Supplies - Other                              ,0,2360,2360,4321.11,38.17,-1999.28,184.70%
1100-01-01-016-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-524009- Services - Postage                            ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-528502- Telephone                                     ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-528505- Cellular Usage                                ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-614101- Mach & Equipment                              ,0,0,0,0,0,0,0.00%
1100-01-01-016-0000-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Sustainability Division       ,0,5934,5934,4097.21,34.57,1802.22,69.60%
,,,,,,,
,,,,,,,
01a,Administration,,,,,,
,,,,,,,
1100001a,GenF - Administration Division,,,,,,
,,,,,,,
1100-01-01-01a-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-512001- FICA Tax Expense                              ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-512002- Employer - LGERS                              ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-512005- Employer - 401(K)                             ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-512014- Group Insurance Expense                       ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-523001- Training                                      ,0,0,0,0,0,0,0.00%
1100-01-01-01a-0000-00000-00000-000-523002- Dues & Subscriptions                          ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Administration                ,0,0,0,0,0,0,0.00%
,,,,,,,
,,,,,,,
131,Building Maintenance,,,,,,
,,,,,,,
11000131,Gen Fd - Building Maintenance,,,,,,
,,,,,,,
1100-01-01-131-0000-00000-00000-000-450322- Rent - Indoor Farmers Market                  ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,260329,33423,293752,293751.82,0,0.18,100.00%
1100-01-01-131-0000-00000-00000-000-511004- Compensation - Overtime                       ,15831,2224,18055,18617.78,0,-562.78,103.10%
1100-01-01-131-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-511999- Contra Salaries and Wages                     ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-512001- FICA Tax Expense                              ,20054,2846,22900,22899.94,0,0.06,100.00%
1100-01-01-131-0000-00000-00000-000-512002- Employer - LGERS                              ,13256,2781,16037,14244.67,0,1792.33,88.80%
1100-01-01-131-0000-00000-00000-000-512005- Employer - 401(K)                             ,13808,779,14587,14586.19,0,0.81,100.00%
1100-01-01-131-0000-00000-00000-000-512014- Group Insurance Expense                       ,53747,0,53747,53747,0,0,100.00%
1100-01-01-131-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-521004- Rental/Lease                                  ,1000,-621,379,379,0,0,100.00%
1100-01-01-131-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,300,0,300,0,0,300,0.00%
1100-01-01-131-0000-00000-00000-000-521009- Services - Advertising                        ,500,-203,297,296.5,0,0.5,99.80%
1100-01-01-131-0000-00000-00000-000-522001- Maintenance and Repairs                       ,0,25230,25230,0,0,25230,0.00%
1100-01-01-131-0000-00000-00000-000-522003- Maint & Repair - Buildings                    ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-522009- Maint. & Rep. - McCormick Fld                 ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-523001- Training                                      ,2000,-15,1985,1984.84,0,0.16,100.00%
1100-01-01-131-0000-00000-00000-000-523002- Dues & Subscriptions                          ,100,0,100,0,0,100,0.00%
1100-01-01-131-0000-00000-00000-000-524001- Supplies - Other                              ,2000,360,2360,1957.81,401.6,0.59,100.00%
1100-01-01-131-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-524005- Supplies - Uniforms                           ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-524101- Materials                                     ,0,22398,22398,8455.8,0,13942.2,37.80%
1100-01-01-131-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,500,115,615,115,0,500,18.70%
1100-01-01-131-0000-00000-00000-000-528502- Telephone                                     ,2400,0,2400,2606.96,0,-206.96,108.60%
1100-01-01-131-0000-00000-00000-000-528503- Long Distance                                 ,100,0,100,0,0,100,0.00%
1100-01-01-131-0000-00000-00000-000-528505- Cellular Usage                                ,2000,0,2000,888.88,0,1111.12,44.40%
1100-01-01-131-0000-00000-00000-000-528508- Electricity                                   ,150000,541,150541,122082.92,0,28458.08,81.10%
1100-01-01-131-0000-00000-00000-000-528510- Natural Gas                                   ,75000,0,75000,45041.17,0,29958.83,60.10%
1100-01-01-131-0000-00000-00000-000-528512- Water                                         ,17500,0,17500,8799.43,0,8700.57,50.30%
1100-01-01-131-0000-00000-00000-000-528514- Sewer                                         ,12000,0,12000,4666.4,0,7333.6,38.90%
1100-01-01-131-0000-00000-00000-000-528522- Water and Sewer                               ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,14000,0,14000,13732.16,0,267.84,98.10%
1100-01-01-131-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-571999- Contra Fleet Charges                          ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-612101- Buildings                                     ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-614101- Mach & Equipment                              ,0,0,0,0,0,0,0.00%
1100-01-01-131-0000-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Building Maintenance          ,656425,89858,746283,628854.27,401.6,117027.13,84.30%
,,,,,,,
,,,,,,,
313,Fleet Management Division,,,,,,
,,,,,,,
11000313,Gen Fd - Fleet Management,,,,,,
,,,,,,,
1100-01-01-313-0000-00000-00000-000-450000- Sales and Services                            ,0,0,0,0,0,0,0.00%
1100-01-01-313-0000-00000-00000-000-450103- External Vehicle Charge                       ,-1221594,0,-1221594,-828213.06,0,-393380.94,67.80%
1100-01-01-313-0000-00000-00000-000-450104- External Vehicle Repair Charge                ,-19000,0,-19000,-4565.2,0,-14434.8,24.00%
1100-01-01-313-0000-00000-00000-000-450107- External CNG Sales                            ,0,-18000,-18000,-9278.69,0,-8721.31,51.50%
1100-01-01-313-0000-00000-00000-000-450300- Rents - Rental Income                         ,-3800,0,-3800,-9438.45,0,5638.45,248.40%
1100-01-01-313-0000-00000-00000-000-450310- Rents - Meeting Room                          ,0,0,0,0,0,0,0.00%
1100-01-01-313-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,532891,-61004,471887,471886.86,0,0.14,100.00%
1100-01-01-313-0000-00000-00000-000-511002- Compensation - Part Time                      ,0,0,0,0,0,0,0.00%
1100-01-01-313-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,48290,48290,57796.49,0,-9506.49,119.70%
1100-01-01-313-0000-00000-00000-000-511004- Compensation - Overtime                       ,12308,17000,29308,35346.18,0,-6038.18,120.60%
1100-01-01-313-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,2700,0,2700,2610,0,90,96.70%
1100-01-01-313-0000-00000-00000-000-511010- Quality of Serv Award                         ,0,0,0,0,0,0,0.00%
1100-01-01-313-0000-00000-00000-000-512001- FICA Tax Expense                              ,40373,0,40373,40902.2,0,-529.2,101.30%
1100-01-01-313-0000-00000-00000-000-512002- Employer - LGERS                              ,26299,0,26299,23267.31,0,3031.69,88.50%
1100-01-01-313-0000-00000-00000-000-512005- Employer - 401(K)                             ,27394,-3449,23945,23944.36,0,0.64,100.00%
1100-01-01-313-0000-00000-00000-000-512014- Group Insurance Expense                       ,94057,0,94057,94057,0,0,100.00%
1100-01-01-313-0000-00000-00000-000-521001- Contracted Services                           ,14000,-6978,7022,6123.53,490.91,407.56,94.20%
1100-01-01-313-0000-00000-00000-000-521002- Professional Services                         ,4500,-4400,100,17.5,0,82.5,17.50%
1100-01-01-313-0000-00000-00000-000-521006- Services - Janitorial                         ,1600,-1251,349,348.39,0,0.61,99.80%
1100-01-01-313-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,0,0,0,0,0,0,0.00%
1100-01-01-313-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,17000,0,17000,13104.5,0,3895.5,77.10%
1100-01-01-313-0000-00000-00000-000-522003- Maint & Repair - Buildings                    ,3000,222,3222,50.68,0,3171.32,1.60%
1100-01-01-313-0000-00000-00000-000-523001- Training                                      ,11000,-8414,2586,2585.69,0,0.31,100.00%
1100-01-01-313-0000-00000-00000-000-523002- Dues & Subscriptions                          ,700,0,700,351.35,0,348.65,50.20%
