Account Code,Budget,Fund,Department,Division,Function,Cost Center
511008,500,1100,01,131,01,0000
511010,1056,1100,01,131,01,0000
511999,0,1100,01,131,01,0000
512001,52133,1100,01,131,01,0000
512002,48726,1100,01,131,01,0000
512005,34074,1100,01,131,01,0000
512010,41303,1100,01,131,01,0000
512011,4863,1100,01,131,01,0000
512014,125048,1100,01,131,01,0000
512024,25133,1100,01,131,01,0000
521001,427326,1100,01,131,01,0000
521004,4989,1100,01,131,01,0000
521008,0,1100,01,131,01,0000
521009,0,1100,01,131,01,0000
522001,363750,1100,01,131,01,0000
522003,0,1100,01,131,01,0000
522009,0,1100,01,131,01,0000
523001,17000,1100,01,131,01,0000
523002,2500,1100,01,131,01,0000
524001,7000,1100,01,131,01,0000
524003,6000,1100,01,131,01,0000
524005,5000,1100,01,131,01,0000
524020,0,1100,01,131,01,0000
524101,13000,1100,01,131,01,0000
528001,0,1100,01,131,01,0000
528502,1250,1100,01,131,01,0000
528503,0,1100,01,131,01,0000
528505,8000,1100,01,131,01,0000
528508,120000,1100,01,131,01,0000
528510,40000,1100,01,131,01,0000
528512,0,1100,01,131,01,0000
528514,0,1100,01,131,01,0000
528522,20000,1100,01,131,01,0000
571001,15000,1100,01,131,01,0000
571002,15584,1100,01,131,01,0000
571004,0,1100,01,131,01,0000
571999,0,1100,01,131,01,0000
612101,0,1100,01,131,01,0000
614101,0,1100,01,131,01,0000
616101,0,1100,01,131,01,0000
450000,0,1100,01,313,01,0000
450103,0,1100,01,313,01,0000
450104,0,1100,01,313,01,0000
450107,-75000,1100,01,313,01,0000
450300,-11000,1100,01,313,01,0000
450310,0,1100,01,313,01,0000
511001,599312,1100,01,313,01,0000
511002,0,1100,01,313,01,0000
511003,20800,1100,01,313,01,0000
511004,25000,1100,01,313,01,0000
511008,2762,1100,01,313,01,0000
511010,1056,1100,01,313,01,0000
512001,49643,1100,01,313,01,0000
512002,44911,1100,01,313,01,0000
512005,31407,1100,01,313,01,0000
512014,142912,1100,01,313,01,0000
521001,0,1100,01,313,01,0000
521002,0,1100,01,313,01,0000
521006,0,1100,01,313,01,0000
521008,3000,1100,01,313,01,0000
522002,24682,1100,01,313,01,0000
522003,5000,1100,01,313,01,0000
523001,15000,1100,01,313,01,0000
523002,815,1100,01,313,01,0000
524001,28000,1100,01,313,01,0000
524003,5000,1100,01,313,01,0000
524005,13000,1100,01,313,01,0000
524006,1350000,1100,01,313,01,0000
524007,0,1100,01,313,01,0000
524009,100,1100,01,313,01,0000
524016,35000,1100,01,313,01,0000
524020,0,1100,01,313,01,0000
524101,0,1100,01,313,01,0000
524102,0,1100,01,313,01,0000
524105,0,1100,01,313,01,0000
525001,0,1100,01,313,01,0000
528001,2985,1100,01,313,01,0000
528006,3000,1100,01,313,01,0000
528502,2500,1100,01,313,01,0000
528504,0,1100,01,313,01,0000
528505,3600,1100,01,313,01,0000
528508,21000,1100,01,313,01,0000
528509,15000,1100,01,313,01,0000
528510,8000,1100,01,313,01,0000
528518,25000,1100,01,313,01,0000
528519,0,1100,01,313,01,0000
528522,9000,1100,01,313,01,0000
528523,0,1100,01,313,01,0000
571001,50000,1100,01,313,01,0000
571002,15000,1100,01,313,01,0000
571004,0,1100,01,313,01,0000
574007,-2300000,1100,01,313,01,0000
614101,0,1100,01,313,01,0000
571001,15000,1100,01,313,01,3130
571002,45000,1100,01,313,01,3130
571004,0,1100,01,313,01,3130
574007,-60000,1100,01,313,01,3130
498200,0,1100,01,313,99,0000
511001,554852,1100,02,020,01,0000
511002,0,1100,02,020,01,0000
511003,1000,1100,02,020,01,0000
511004,0,1100,02,020,01,0000
512001,42523,1100,02,020,01,0000
512002,39672,1100,02,020,01,0000
512005,27743,1100,02,020,01,0000
512010,8031,1100,02,020,01,0000
512011,946,1100,02,020,01,0000
512012,0,1100,02,020,01,0000
512014,62524,1100,02,020,01,0000
512018,0,1100,02,020,01,0000
512020,0,1100,02,020,01,0000
512024,4887,1100,02,020,01,0000
521001,1800,1100,02,020,01,0000
521002,0,1100,02,020,01,0000
521003,30000,1100,02,020,01,0000
521004,1150,1100,02,020,01,0000
521008,2000,1100,02,020,01,0000
521009,0,1100,02,020,01,0000
522001,0,1100,02,020,01,0000
523001,6800,1100,02,020,01,0000
523002,33100,1100,02,020,01,0000
524001,3500,1100,02,020,01,0000
524004,800,1100,02,020,01,0000
524009,1300,1100,02,020,01,0000
524020,0,1100,02,020,01,0000
528502,1620,1100,02,020,01,0000
528503,0,1100,02,020,01,0000
528505,2600,1100,02,020,01,0000
450010,0,1100,03,010,01,0000
498001,0,1100,03,010,01,0000
499100,0,1100,03,010,01,0000
499101,0,1100,03,010,01,0000
511001,0,1100,03,010,01,0000
511004,0,1100,03,010,01,0000
512001,0,1100,03,010,01,0000
512002,0,1100,03,010,01,0000
512005,0,1100,03,010,01,0000
512014,0,1100,03,010,01,0000
521001,0,1100,03,010,01,0000
521008,0,1100,03,010,01,0000
521009,0,1100,03,010,01,0000
523001,0,1100,03,010,01,0000
523002,0,1100,03,010,01,0000
524001,0,1100,03,010,01,0000
524004,0,1100,03,010,01,0000
524009,0,1100,03,010,01,0000
528001,0,1100,03,010,01,0000
528003,0,1100,03,010,01,0000
528502,0,1100,03,010,01,0000
528503,0,1100,03,010,01,0000
528505,0,1100,03,010,01,0000
571004,0,1100,03,010,01,0000
486000,0,1100,03,017,01,0000
489000,0,1100,03,017,01,0000
511001,0,1100,03,017,01,0000
511003,0,1100,03,017,01,0000
511004,0,1100,03,017,01,0000
512001,0,1100,03,017,01,0000
512002,0,1100,03,017,01,0000
512005,0,1100,03,017,01,0000
512014,0,1100,03,017,01,0000
521001,0,1100,03,017,01,0000
521004,0,1100,03,017,01,0000
521006,0,1100,03,017,01,0000
521007,0,1100,03,017,01,0000
521008,0,1100,03,017,01,0000
521009,0,1100,03,017,01,0000
521013,0,1100,03,017,01,0000
522002,0,1100,03,017,01,0000
523001,0,1100,03,017,01,0000
523002,0,1100,03,017,01,0000
524001,0,1100,03,017,01,0000
524009,0,1100,03,017,01,0000
524020,0,1100,03,017,01,0000
528001,0,1100,03,017,01,0000
528502,0,1100,03,017,01,0000
528505,0,1100,03,017,01,0000
528508,0,1100,03,017,01,0000
528512,0,1100,03,017,01,0000
528522,0,1100,03,017,01,0000
800410,0,1100,03,017,99,0000
511001,95869,1100,03,018,01,0000
511004,3100,1100,03,018,01,0000
511008,2600,1100,03,018,01,0000
512001,7770,1100,03,018,01,0000
512002,7262,1100,03,018,01,0000
512005,5078,1100,03,018,01,0000
512014,17864,1100,03,018,01,0000
521001,500,1100,03,018,01,0000
521006,0,1100,03,018,01,0000
521008,0,1100,03,018,01,0000
522001,65,1100,03,018,01,0000
522002,140,1100,03,018,01,0000
522003,445,1100,03,018,01,0000
523001,0,1100,03,018,01,0000
523002,0,1100,03,018,01,0000
524001,600,1100,03,018,01,0000
524003,150,1100,03,018,01,0000
524005,755,1100,03,018,01,0000
524020,0,1100,03,018,01,0000
524105,0,1100,03,018,01,0000
524107,0,1100,03,018,01,0000
528001,0,1100,03,018,01,0000
528502,360,1100,03,018,01,0000
528506,0,1100,03,018,01,0000
528508,8105,1100,03,018,01,0000
528510,3088,1100,03,018,01,0000
528512,0,1100,03,018,01,0000
528514,0,1100,03,018,01,0000
528522,535,1100,03,018,01,0000
571001,198,1100,03,018,01,0000
571002,141,1100,03,018,01,0000
571004,0,1100,03,018,01,0000
614101,0,1100,03,018,01,0000
511001,0,1100,03,019,01,0000
511003,0,1100,03,019,01,0000
512001,0,1100,03,019,01,0000
512002,0,1100,03,019,01,0000
512005,0,1100,03,019,01,0000
512012,0,1100,03,019,01,0000
512014,0,1100,03,019,01,0000
521001,0,1100,03,019,01,0000
521002,0,1100,03,019,01,0000
521004,0,1100,03,019,01,0000
521008,0,1100,03,019,01,0000
522001,0,1100,03,019,01,0000
523001,0,1100,03,019,01,0000
523002,0,1100,03,019,01,0000
524001,0,1100,03,019,01,0000
524003,0,1100,03,019,01,0000
524004,0,1100,03,019,01,0000
524009,0,1100,03,019,01,0000
524020,0,1100,03,019,01,0000
525001,0,1100,03,019,01,0000
528001,0,1100,03,019,01,0000
528502,0,1100,03,019,01,0000
528503,0,1100,03,019,01,0000
528504,0,1100,03,019,01,0000
528505,0,1100,03,019,01,0000
571004,0,1100,03,019,01,0000
411000,-51535797,1100,03,030,01,0000
411001,-2795671,1100,03,030,01,0000
412198,0,1100,03,030,01,0000
412199,0,1100,03,030,01,0000
412200,0,1100,03,030,01,0000
412201,0,1100,03,030,01,0000
412202,0,1100,03,030,01,0000
412203,0,1100,03,030,01,0000
412204,0,1100,03,030,01,0000
412205,-175000,1100,03,030,01,0000
412206,0,1100,03,030,01,0000
412207,0,1100,03,030,01,0000
412208,0,1100,03,030,01,0000
412209,0,1100,03,030,01,0000
412210,0,1100,03,030,01,0000
412211,0,1100,03,030,01,0000
412212,0,1100,03,030,01,0000
412213,0,1100,03,030,01,0000
413198,0,1100,03,030,01,0000
413199,0,1100,03,030,01,0000
413200,0,1100,03,030,01,0000
413201,0,1100,03,030,01,0000
413202,0,1100,03,030,01,0000
413203,0,1100,03,030,01,0000
413204,0,1100,03,030,01,0000
413205,-186922,1100,03,030,01,0000
413206,0,1100,03,030,01,0000
413207,0,1100,03,030,01,0000
413208,0,1100,03,030,01,0000
413209,0,1100,03,030,01,0000
413210,0,1100,03,030,01,0000
413211,0,1100,03,030,01,0000
413212,0,1100,03,030,01,0000
413213,0,1100,03,030,01,0000
415000,0,1100,03,030,01,0000
415012,0,1100,03,030,01,0000
415013,0,1100,03,030,01,0000
415014,0,1100,03,030,01,0000
418000,-140000,1100,03,030,01,0000
418001,0,1100,03,030,01,0000
423100,-9234625,1100,03,030,01,0000
423283,-3593085,1100,03,030,01,0000
423300,-2266124,1100,03,030,01,0000
423386,-4539346,1100,03,030,01,0000
423402,0,1100,03,030,01,0000
432100,-70000,1100,03,030,01,0000
461000,0,1100,03,030,01,0000
462000,0,1100,03,030,01,0000
481401,0,1100,03,030,01,0000
489900,-1075000,1100,03,030,01,0000
511001,272033,1100,03,030,01,0000
511003,0,1100,03,030,01,0000
511010,1056,1100,03,030,01,0000
512001,20891,1100,03,030,01,0000
512002,19526,1100,03,030,01,0000
512005,13654,1100,03,030,01,0000
512010,37574,1100,03,030,01,0000
512011,4424,1100,03,030,01,0000
512012,2400,1100,03,030,01,0000
512014,35728,1100,03,030,01,0000
512024,22864,1100,03,030,01,0000
521001,55500,1100,03,030,01,0000
521002,0,1100,03,030,01,0000
521003,1000,1100,03,030,01,0000
521004,6800,1100,03,030,01,0000
521008,1000,1100,03,030,01,0000
521009,0,1100,03,030,01,0000
522001,1005,1100,03,030,01,0000
522002,0,1100,03,030,01,0000
523001,9000,1100,03,030,01,0000
523002,2620,1100,03,030,01,0000
524001,2700,1100,03,030,01,0000
524009,0,1100,03,030,01,0000
524020,0,1100,03,030,01,0000
525001,50002,1100,03,030,01,0000
528001,500,1100,03,030,01,0000
528202,0,1100,03,030,01,0000
528502,704,1100,03,030,01,0000
528503,0,1100,03,030,01,0000
528505,2547,1100,03,030,01,0000
528506,0,1100,03,030,01,0000
571001,0,1100,03,030,01,0000
571004,320,1100,03,030,01,0000
427200,-261000,1100,03,031,01,0000
427201,-100000,1100,03,031,01,0000
433000,-407829,1100,03,031,01,0000
433200,-7911350,1100,03,031,01,0000
433201,0,1100,03,031,01,0000
433202,0,1100,03,031,01,0000
433203,0,1100,03,031,01,0000
433401,-395000,1100,03,031,01,0000
433402,-45000,1100,03,031,01,0000
433403,0,1100,03,031,01,0000
433404,0,1100,03,031,01,0000
442600,0,1100,03,031,01,0000
442602,-2950,1100,03,031,01,0000
442603,-12600,1100,03,031,01,0000
442604,-2000,1100,03,031,01,0000
442800,-320000,1100,03,031,01,0000
450000,0,1100,03,031,01,0000
460000,-150000,1100,03,031,01,0000
460001,0,1100,03,031,01,0000
481455,-5000,1100,03,031,01,0000
482480,-12000,1100,03,031,01,0000
482482,-1000,1100,03,031,01,0000
489000,-100000,1100,03,031,01,0000
489905,0,1100,03,031,01,0000
498000,0,1100,03,031,01,0000
511001,484410,1100,03,031,01,0000
511002,0,1100,03,031,01,0000
511003,10000,1100,03,031,01,0000
511004,2500,1100,03,031,01,0000
511010,0,1100,03,031,01,0000
512001,38014,1100,03,031,01,0000
512002,34816,1100,03,031,01,0000
512005,24346,1100,03,031,01,0000
512010,0,1100,03,031,01,0000
512011,0,1100,03,031,01,0000
512012,0,1100,03,031,01,0000
512014,89320,1100,03,031,01,0000
512024,0,1100,03,031,01,0000
521001,0,1100,03,031,01,0000
521002,0,1100,03,031,01,0000
521003,0,1100,03,031,01,0000
521004,2500,1100,03,031,01,0000
521008,2310,1100,03,031,01,0000
521009,105,1100,03,031,01,0000
522001,0,1100,03,031,01,0000
523001,13000,1100,03,031,01,0000
523002,1050,1100,03,031,01,0000
524001,9365,1100,03,031,01,0000
524004,1050,1100,03,031,01,0000
524009,19000,1100,03,031,01,0000
524020,0,1100,03,031,01,0000
524101,0,1100,03,031,01,0000
525001,0,1100,03,031,01,0000
528001,0,1100,03,031,01,0000
528003,0,1100,03,031,01,0000
528005,3850,1100,03,031,01,0000
528202,0,1100,03,031,01,0000
528502,1753,1100,03,031,01,0000
528503,0,1100,03,031,01,0000
528505,0,1100,03,031,01,0000
528999,0,1100,03,031,01,0000
571001,0,1100,03,031,01,0000
571004,125,1100,03,031,01,0000
614101,0,1100,03,031,01,0000
450010,0,1100,03,032,01,0000
499100,0,1100,03,032,01,0000
499101,0,1100,03,032,01,0000
511001,395404,1100,03,032,01,0000
511003,0,1100,03,032,01,0000
511010,0,1100,03,032,01,0000
512001,30248,1100,03,032,01,0000
512002,28271,1100,03,032,01,0000
512005,19770,1100,03,032,01,0000
512010,0,1100,03,032,01,0000
512011,0,1100,03,032,01,0000
512012,0,1100,03,032,01,0000
512014,62524,1100,03,032,01,0000
512024,0,1100,03,032,01,0000
521001,124000,1100,03,032,01,0000
521004,0,1100,03,032,01,0000
521008,3490,1100,03,032,01,0000
521009,345,1100,03,032,01,0000
522001,0,1100,03,032,01,0000
523001,16000,1100,03,032,01,0000
523002,1450,1100,03,032,01,0000
524001,4515,1100,03,032,01,0000
524004,550,1100,03,032,01,0000
524009,2100,1100,03,032,01,0000
525001,0,1100,03,032,01,0000
528001,0,1100,03,032,01,0000
528502,1767,1100,03,032,01,0000
528505,636,1100,03,032,01,0000
571004,425,1100,03,032,01,0000
486000,-57750,1100,03,033,01,0000
489000,-15000,1100,03,033,01,0000
511001,225043,1100,03,033,01,0000
511003,0,1100,03,033,01,0000
511004,0,1100,03,033,01,0000
511010,0,1100,03,033,01,0000
512001,17216,1100,03,033,01,0000
512002,16091,1100,03,033,01,0000
512005,11252,1100,03,033,01,0000
512010,0,1100,03,033,01,0000
512011,0,1100,03,033,01,0000
512012,0,1100,03,033,01,0000
512014,35728,1100,03,033,01,0000
512024,0,1100,03,033,01,0000
521001,575,1100,03,033,01,0000
521004,4900,1100,03,033,01,0000
521006,0,1100,03,033,01,0000
521008,404,1100,03,033,01,0000
522001,200,1100,03,033,01,0000
523001,3170,1100,03,033,01,0000
523002,335,1100,03,033,01,0000
524001,800,1100,03,033,01,0000
524004,0,1100,03,033,01,0000
524009,25,1100,03,033,01,0000
525001,0,1100,03,033,01,0000
528001,480,1100,03,033,01,0000
528502,1080,1100,03,033,01,0000
528505,1266,1100,03,033,01,0000
528508,0,1100,03,033,01,0000
528522,0,1100,03,033,01,0000
571001,0,1100,03,033,01,0000
571004,0,1100,03,033,01,0000
511001,64829,1100,03,034,01,0000
511002,0,1100,03,034,01,0000
511003,0,1100,03,034,01,0000
511004,0,1100,03,034,01,0000
511010,0,1100,03,034,01,0000
512001,4959,1100,03,034,01,0000
512002,4635,1100,03,034,01,0000
512005,3241,1100,03,034,01,0000
512010,0,1100,03,034,01,0000
512011,0,1100,03,034,01,0000
512014,8932,1100,03,034,01,0000
512024,0,1100,03,034,01,0000
521001,0,1100,03,034,01,0000
521003,0,1100,03,034,01,0000
521004,0,1100,03,034,01,0000
521008,0,1100,03,034,01,0000
521009,0,1100,03,034,01,0000
522001,0,1100,03,034,01,0000
523001,0,1100,03,034,01,0000
523002,0,1100,03,034,01,0000
524001,0,1100,03,034,01,0000
524004,0,1100,03,034,01,0000
524009,0,1100,03,034,01,0000
528001,0,1100,03,034,01,0000
528502,176,1100,03,034,01,0000
528505,633,1100,03,034,01,0000
571004,0,1100,03,034,01,0000
511001,44438,1100,03,035,01,0000
511002,0,1100,03,035,01,0000
511003,0,1100,03,035,01,0000
511004,0,1100,03,035,01,0000
511010,0,1100,03,035,01,0000
512001,3400,1100,03,035,01,0000
512002,3177,1100,03,035,01,0000
512005,2222,1100,03,035,01,0000
512010,0,1100,03,035,01,0000
512011,0,1100,03,035,01,0000
512014,8932,1100,03,035,01,0000
512024,0,1100,03,035,01,0000
521001,0,1100,03,035,01,0000
521003,0,1100,03,035,01,0000
521004,0,1100,03,035,01,0000
521008,0,1100,03,035,01,0000
521009,0,1100,03,035,01,0000
522001,0,1100,03,035,01,0000
523001,0,1100,03,035,01,0000
523002,0,1100,03,035,01,0000
524001,0,1100,03,035,01,0000
524004,0,1100,03,035,01,0000
524009,0,1100,03,035,01,0000
528001,0,1100,03,035,01,0000
528502,176,1100,03,035,01,0000
528505,0,1100,03,035,01,0000
571004,0,1100,03,035,01,0000
511001,153622,1100,03,039,01,0000
511003,10000,1100,03,039,01,0000
511010,0,1100,03,039,01,0000
512001,12517,1100,03,039,01,0000
512002,10984,1100,03,039,01,0000
512005,7681,1100,03,039,01,0000
512010,0,1100,03,039,01,0000
512011,0,1100,03,039,01,0000
512014,26796,1100,03,039,01,0000
512024,0,1100,03,039,01,0000
521001,80000,1100,03,039,01,0000
521003,0,1100,03,039,01,0000
521004,4600,1100,03,039,01,0000
521008,500,1100,03,039,01,0000
522001,500,1100,03,039,01,0000
523001,4000,1100,03,039,01,0000
523002,1000,1100,03,039,01,0000
524001,2500,1100,03,039,01,0000
524003,500,1100,03,039,01,0000
524004,1000,1100,03,039,01,0000
524009,200,1100,03,039,01,0000
525001,0,1100,03,039,01,0000
528001,0,1100,03,039,01,0000
528502,900,1100,03,039,01,0000
528505,2000,1100,03,039,01,0000
571001,0,1100,03,039,01,0000
571004,220,1100,03,039,01,0000
489000,0,1100,04,040,01,0000
511001,861792,1100,04,040,01,0000
511002,0,1100,04,040,01,0000
511003,11350,1100,04,040,01,0000
511004,0,1100,04,040,01,0000
511010,1056,1100,04,040,01,0000
512001,66876,1100,04,040,01,0000
512002,61694,1100,04,040,01,0000
512005,43142,1100,04,040,01,0000
512010,18414,1100,04,040,01,0000
512011,2168,1100,04,040,01,0000
512012,2407,1100,04,040,01,0000
512013,39280,1100,04,040,01,0000
512014,133980,1100,04,040,01,0000
512024,11205,1100,04,040,01,0000
521001,53900,1100,04,040,01,0000
521002,0,1100,04,040,01,0000
521003,0,1100,04,040,01,0000
521004,5300,1100,04,040,01,0000
521008,2000,1100,04,040,01,0000
521009,55000,1100,04,040,01,0000
521022,20000,1100,04,040,01,0000
522002,2600,1100,04,040,01,0000
523001,16000,1100,04,040,01,0000
523002,5720,1100,04,040,01,0000
524001,15500,1100,04,040,01,0000
524004,750,1100,04,040,01,0000
524009,1600,1100,04,040,01,0000
524020,0,1100,04,040,01,0000
527101,10000,1100,04,040,01,0000
528001,0,1100,04,040,01,0000
528009,9400,1100,04,040,01,0000
528202,0,1100,04,040,01,0000
528502,4800,1100,04,040,01,0000
528503,0,1100,04,040,01,0000
528505,5475,1100,04,040,01,0000
528506,0,1100,04,040,01,0000
571004,0,1100,04,040,01,0000
614101,0,1100,04,040,01,0000
498811,0,1100,04,040,99,0000
437000,0,1100,04,041,01,0000
451000,0,1100,04,041,01,0000
511001,0,1100,04,041,01,0000
511002,0,1100,04,041,01,0000
511003,0,1100,04,041,01,0000
511004,0,1100,04,041,01,0000
512001,0,1100,04,041,01,0000
512002,0,1100,04,041,01,0000
512005,0,1100,04,041,01,0000
512014,0,1100,04,041,01,0000
521001,0,1100,04,041,01,0000
521002,0,1100,04,041,01,0000
521008,0,1100,04,041,01,0000
522002,0,1100,04,041,01,0000
523001,0,1100,04,041,01,0000
523002,0,1100,04,041,01,0000
524001,0,1100,04,041,01,0000
524004,0,1100,04,041,01,0000
524005,0,1100,04,041,01,0000
524009,0,1100,04,041,01,0000
524101,0,1100,04,041,01,0000
528003,0,1100,04,041,01,0000
528502,0,1100,04,041,01,0000
528505,0,1100,04,041,01,0000
574007,0,1100,04,041,01,0000
614101,0,1100,04,041,01,0000
437000,-23750,1100,04,042,01,0000
483300,0,1100,04,042,01,0000
488012,0,1100,04,042,01,0000
511001,49990,1100,04,042,01,0000
511003,58800,1100,04,042,01,0000
511004,0,1100,04,042,01,0000
512001,8322,1100,04,042,01,0000
512002,3574,1100,04,042,01,0000
512005,2500,1100,04,042,01,0000
512014,8932,1100,04,042,01,0000
521001,42000,1100,04,042,01,0000
521002,0,1100,04,042,01,0000
523001,7500,1100,04,042,01,0000
524001,4458,1100,04,042,01,0000
524020,0,1100,04,042,01,0000
528502,250,1100,04,042,01,0000
528505,0,1100,04,042,01,0000
437000,0,1100,04,042,01,4300
511001,0,1100,04,042,01,4300
512001,0,1100,04,042,01,4300
512002,0,1100,04,042,01,4300
512005,0,1100,04,042,01,4300
512014,0,1100,04,042,01,4300
523001,0,1100,04,042,01,4300
594100,0,1100,04,042,01,4300
450023,0,1100,05,050,01,0000
450302,0,1100,05,050,01,0000
450518,0,1100,05,050,01,0000
489000,0,1100,05,050,01,0000
511001,0,1100,05,050,01,0000
511003,0,1100,05,050,01,0000
511004,0,1100,05,050,01,0000
511008,0,1100,05,050,01,0000
511010,0,1100,05,050,01,0000
512001,0,1100,05,050,01,0000
512002,0,1100,05,050,01,0000
