Account Code,Actual,Fund,Department,Division,Function,Cost Center
615101,-2634732.5,6100,91,999,91,0000
616101,0,6100,91,999,91,0000
618101,192045.05,6100,91,999,91,0000
618102,0,6100,91,999,91,0000
711101,-2929909.7,6100,91,999,91,0000
711105,0,6100,91,999,91,0000
711107,0,6100,91,999,91,0000
712101,-48800.03,6100,91,999,91,0000
712105,0,6100,91,999,91,0000
712107,0,6100,91,999,91,0000
712201,0,6100,91,999,91,0000
712210,-98977.39,6100,91,999,91,0000
712220,0,6100,91,999,91,0000
712302,-21.89,6100,91,999,91,0000
712303,0,6100,91,999,91,0000
712304,-47325.26,6100,91,999,91,0000
712305,0,6100,91,999,91,0000
800910,808365.55,6100,91,999,91,0000
810001,0,6100,91,999,91,0000
