6260-90-90-900-0000-00000-00000-000-522004- Maint & Repair - Lawn                         ,1500,0,1500,0,0,1500,0.00%
6260-90-90-900-0000-00000-00000-000-523001- Training                                      ,6500,-210,6290,3908.21,0,2381.79,62.10%
6260-90-90-900-0000-00000-00000-000-523002- Dues & Subscriptions                          ,1500,210,1710,1623.73,0,86.27,95.00%
6260-90-90-900-0000-00000-00000-000-524001- Supplies - Other                              ,10000,-1,9999,8890.62,322.5,785.88,92.10%
6260-90-90-900-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,1000,0,1000,859.21,0,140.79,85.90%
6260-90-90-900-0000-00000-00000-000-524005- Supplies - Uniforms                           ,1000,0,1000,740.32,0,259.68,74.00%
6260-90-90-900-0000-00000-00000-000-524009- Services - Postage                            ,1000,1000,2000,2204.2,0,-204.2,110.20%
6260-90-90-900-0000-00000-00000-000-524101- Materials                                     ,25000,-9306,15694,11880.9,0,3813.1,75.70%
6260-90-90-900-0000-00000-00000-000-525001- Insurance & Bonds                             ,20069,0,20069,20069,0,0,100.00%
6260-90-90-900-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-528502- Telephone                                     ,8000,1763,9763,9207.19,0,555.81,94.30%
6260-90-90-900-0000-00000-00000-000-528504- Radio Charges                                 ,500,0,500,224.88,0,275.12,45.00%
6260-90-90-900-0000-00000-00000-000-528505- Cellular Usage                                ,2500,0,2500,706.12,1693.9,99.98,96.00%
6260-90-90-900-0000-00000-00000-000-528506- Pager Service                                 ,200,0,200,89.01,47.2,63.79,68.10%
6260-90-90-900-0000-00000-00000-000-528507- Radio Lines                                   ,1500,0,1500,0,0,1500,0.00%
6260-90-90-900-0000-00000-00000-000-528508- Electricity                                   ,186040,0,186040,189294.32,0,-3254.32,101.70%
6260-90-90-900-0000-00000-00000-000-528510- Natural Gas                                   ,75000,0,75000,67074.15,0,7925.85,89.40%
6260-90-90-900-0000-00000-00000-000-528512- Water                                         ,9940,0,9940,12107.4,0,-2167.4,121.80%
6260-90-90-900-0000-00000-00000-000-528514- Sewer                                         ,12750,0,12750,11796,0,954,92.50%
6260-90-90-900-0000-00000-00000-000-528522- Water and Sewer                               ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,1225,0,1225,317.49,0,907.51,25.90%
6260-90-90-900-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-571999- Contra Fleet Charges                          ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-574006- Health Services Charges                       ,3651,0,3651,3651,0,0,100.00%
6260-90-90-900-0000-00000-00000-000-574008- Charges - Cost Allocations                    ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-711101- Principal Payments                            ,0,0,0,0,0,0,0.00%
6260-90-90-900-0000-00000-00000-000-712101- Interest Expense                              ,0,0,0,0,0,0,0.00%
,,,,,,,
62690900,Civ Ctr Fd - Civic Center Admi,,,,,,
,,,,,,,
6260-99-90-900-0000-00000-00000-000-498101- Oper Transfers Gen Fd Subsidy                 ,-391315,0,-391315,-391315,0,0,100.00%
6260-99-90-900-0000-00000-00000-000-800627- Transfer to Civic Center Cap                  ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Civic Center Administration   ,-341102,-26230,-367332,-278937.06,32513.29,-120908.23,67.10%
,,,,,,,
,,,,,,,
901,Event Personnel Division,,,,,,
,,,,,,,
62600901,Civ Ctr Fd - Event Personnel,,,,,,
,,,,,,,
6260-90-90-901-0000-00000-00000-000-450512- Staff Reimbursement                           ,-139000,0,-139000,-120591.97,0,-18408.03,86.80%
6260-90-90-901-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,50002,0,50002,50056.67,0,-54.67,100.10%
6260-90-90-901-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,90767,0,90767,85199.55,0,5567.45,93.90%
6260-90-90-901-0000-00000-00000-000-511004- Compensation - Overtime                       ,2507,0,2507,67.76,0,2439.24,2.70%
6260-90-90-901-0000-00000-00000-000-512001- FICA Tax Expense                              ,11186,0,11186,9987.53,0,1198.47,89.30%
6260-90-90-901-0000-00000-00000-000-512002- Employer - LGERS                              ,2521,0,2521,2441.42,0,79.58,96.80%
6260-90-90-901-0000-00000-00000-000-512005- Employer - 401(K)                             ,2625,0,2625,2502.73,0,122.27,95.30%
6260-90-90-901-0000-00000-00000-000-512014- Group Insurance Expense                       ,6718,0,6718,6718,0,0,100.00%
6260-90-90-901-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Event Personnel Division      ,27326,0,27326,36381.69,0,-9055.69,133.10%
,,,,,,,
,,,,,,,
902,Operations Division,,,,,,
,,,,,,,
62600902,Civ Ctr Fd - Maintenance,,,,,,
,,,,,,,
6260-90-90-902-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,285020,0,285020,265444.94,0,19575.06,93.10%
6260-90-90-902-0000-00000-00000-000-511002- Compensation - Part Time                      ,0,0,0,0,0,0,0.00%
6260-90-90-902-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,10256,0,10256,17011.03,0,-6755.03,165.90%
6260-90-90-902-0000-00000-00000-000-511004- Compensation - Overtime                       ,16410,0,16410,7582.26,0,8827.74,46.20%
6260-90-90-902-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,0,0,0,2585.72,0,-2585.72,0.00%
6260-90-90-902-0000-00000-00000-000-512001- FICA Tax Expense                              ,22605,0,22605,21464.41,0,1140.59,95.00%
6260-90-90-902-0000-00000-00000-000-512002- Employer - LGERS                              ,14468,0,14468,13455.24,0,1012.76,93.00%
6260-90-90-902-0000-00000-00000-000-512005- Employer - 401(K)                             ,15071,0,15071,13774.75,0,1296.25,91.40%
6260-90-90-902-0000-00000-00000-000-512012- Vehicle Allowance                             ,0,0,0,738.48,0,-738.48,0.00%
6260-90-90-902-0000-00000-00000-000-512014- Group Insurance Expense                       ,53764,0,53764,53764,0,0,100.00%
6260-90-90-902-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Operations Division           ,417594,0,417594,395820.83,0,21773.17,94.80%
,,,,,,,
,,,,,,,
903,Ticket Office,,,,,,
,,,,,,,
62600903,Civ Ctr Fd - Ticket Office,,,,,,
,,,,,,,
6260-90-90-903-0000-00000-00000-000-450358- Civic Center Ticket Office                    ,-45000,0,-45000,-46840.8,0,1840.8,104.10%
6260-90-90-903-0000-00000-00000-000-450359- Civic Ctr Ticket Office Hdlng                 ,0,0,0,0,0,0,0.00%
6260-90-90-903-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,44686,0,44686,60916.92,0,-16230.92,136.30%
6260-90-90-903-0000-00000-00000-000-511002- Compensation - Part Time                      ,33740,0,33740,10942.2,0,22797.8,32.40%
6260-90-90-903-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,29875,0,29875,33154.47,0,-3279.47,111.00%
6260-90-90-903-0000-00000-00000-000-511004- Compensation - Overtime                       ,820,0,820,201.45,0,618.55,24.60%
6260-90-90-903-0000-00000-00000-000-512001- FICA Tax Expense                              ,8082,0,8082,7753.24,0,328.76,95.90%
6260-90-90-903-0000-00000-00000-000-512002- Employer - LGERS                              ,3804,0,3804,3504.71,0,299.29,92.10%
6260-90-90-903-0000-00000-00000-000-512005- Employer - 401(K)                             ,3962,0,3962,3597.42,0,364.58,90.80%
6260-90-90-903-0000-00000-00000-000-512014- Group Insurance Expense                       ,20162,0,20162,20162,0,0,100.00%
6260-90-90-903-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL Ticket Office                 ,100131,0,100131,93391.61,0,6739.39,93.30%
,,,,,,,
,,,,,,,
904,Concessions Division,,,,,,
,,,,,,,
62600904,Civ Ctr Fd - Concessions,,,,,,
,,,,,,,
6260-90-90-904-0000-00000-00000-000-450355- Wrist Band Sales                              ,0,0,0,-5774,0,5774,0.00%
6260-90-90-904-0000-00000-00000-000-450405- Commissions - Catering                        ,-5800,0,-5800,-24466.34,0,18666.34,421.80%
6260-90-90-904-0000-00000-00000-000-450502- Vending Sales                                 ,-12000,0,-12000,-10969.62,0,-1030.38,91.40%
6260-90-90-904-0000-00000-00000-000-450504- Food sales                                    ,-253500,0,-253500,-169401.94,0,-84098.06,66.80%
6260-90-90-904-0000-00000-00000-000-450507- Concessions - Mixed Beverages                 ,-90000,0,-90000,-78261.52,0,-11738.48,87.00%
6260-90-90-904-0000-00000-00000-000-450508- Concessions - Beer & Wine                     ,-235000,0,-235000,-235686.31,0,686.31,100.30%
6260-90-90-904-0000-00000-00000-000-450510- Catering In - House                           ,-11000,0,-11000,-24652.53,0,13652.53,224.10%
6260-90-90-904-0000-00000-00000-000-450511- Novelty Sales                                 ,-46350,0,-46350,-48677.5,0,2327.5,105.00%
6260-90-90-904-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,50840,0,50840,82785.84,0,-31945.84,162.80%
6260-90-90-904-0000-00000-00000-000-511002- Compensation - Part Time                      ,48054,0,48054,4880.21,0,43173.79,10.20%
6260-90-90-904-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,64514,0,64514,64918.55,0,-404.55,100.60%
6260-90-90-904-0000-00000-00000-000-511004- Compensation - Overtime                       ,1504,0,1504,71.88,0,1432.12,4.80%
6260-90-90-904-0000-00000-00000-000-512001- FICA Tax Expense                              ,12951,0,12951,11418.97,0,1532.03,88.20%
6260-90-90-904-0000-00000-00000-000-512002- Employer - LGERS                              ,4819,0,4819,4281.21,0,537.79,88.80%
6260-90-90-904-0000-00000-00000-000-512005- Employer - 401(K)                             ,5020,0,5020,4386.99,0,633.01,87.40%
6260-90-90-904-0000-00000-00000-000-512014- Group Insurance Expense                       ,20162,0,20162,20162,0,0,100.00%
6260-90-90-904-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6260-90-90-904-0000-00000-00000-000-521001- Contracted Services                           ,18240,0,18240,11523.76,0,6716.24,63.20%
6260-90-90-904-0000-00000-00000-000-521002- Professional Services                         ,0,1983,1983,1477.3,0,505.7,74.50%
6260-90-90-904-0000-00000-00000-000-524001- Supplies - Other                              ,2100,0,2100,1852.42,0,247.58,88.20%
6260-90-90-904-0000-00000-00000-000-524005- Supplies - Uniforms                           ,500,0,500,0,0,500,0.00%
6260-90-90-904-0000-00000-00000-000-524101- Materials                                     ,8500,57,8557,5414.73,798,2344.27,72.60%
6260-90-90-904-0000-00000-00000-000-526202- Purchases for Resale - Beer                   ,58350,-5000,53350,51691.11,0,1658.89,96.90%
6260-90-90-904-0000-00000-00000-000-526203- Purch Resale - Mixed Beverage                 ,25750,0,25750,19286.85,0,6463.15,74.90%
6260-90-90-904-0000-00000-00000-000-526204- Purch for Resale - Concessions                ,106897,29190,136087,87680.95,33794.61,14611.44,89.30%
6260-90-90-904-0000-00000-00000-000-526205- Purch Resale - Vending Machine                ,1000,0,1000,973.35,0,26.65,97.30%
6260-90-90-904-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,3000,0,3000,1575,0,1425,52.50%
6260-90-90-904-0000-00000-00000-000-528005- Bank Fees                                     ,0,0,0,0,0,0,0.00%
6260-90-90-904-0000-00000-00000-000-528007- Sales Tax-Non Refundable                      ,10500,-1000,9500,0,0,9500,0.00%
6260-90-90-904-0000-00000-00000-000-528012- Overages & Shortages                          ,0,1000,1000,21,0,979,2.10%
6260-90-90-904-0000-00000-00000-000-528016- Show Settlement Expense                       ,0,0,0,0,0,0,0.00%
6260-90-90-904-0000-00000-00000-000-614101- Mach & Equipment                              ,2000,0,2000,0,1596,404,79.80%
6260-90-90-904-0000-00000-00000-000-616101- Other Capital Outlay                          ,5000,0,5000,0,0,5000,0.00%
,,,,,,,
62609040,Promotional Events,,,,,,
,,,,,,,
6260-80-90-904-9040-00000-00000-000-483305- Sponsorships                                  ,0,-5250,-5250,0,0,-5250,0.00%
6260-80-90-904-9040-00000-00000-000-526204- Purch for Resale - Concessions                ,0,364,364,364,0,0,100.00%
6260-80-90-904-9040-00000-00000-000-526206- Purch for Resale - Catering                   ,0,1611,1611,1495,0,116,92.80%
6260-80-90-904-9040-00000-00000-000-528018- Promotional Tickets                           ,0,3275,3275,3275,0,0,100.00%
,,,,,,,
TOTAL Concessions Division          ,-203949,26230,-177719,-218353.64,36188.61,4446.03,102.50%
,,,,,,,
,,,,,,,
905,Civic Center Capital Division,,,,,,
,,,,,,,
62600905,Civ Ctr Fd - Civic Center Capl,,,,,,
,,,,,,,
6260-90-90-905-0000-00000-00000-000-581091- Depreciation Expense                          ,0,0,0,293764.73,0,-293764.73,0.00%
,,,,,,,
TOTAL Civic Center Capital Division ,0,0,0,293764.73,0,-293764.73,0.00%
,,,,,,,
,,,,,,,
999,CAFR Preparation,,,,,,
,,,,,,,
62600999,CAFR Preparation,,,,,,
,,,,,,,
6260-90-90-999-0000-00000-00000-000-486100- Gain/Loss on Disposal of CA                   ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-492000- Installment Purch Proceed                     ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-492001- Installment Purch Premiums                    ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-499910- Other Financing Sources- PPA                  ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-512001- FICA Tax Expense                              ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-512002- Employer - LGERS                              ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-512005- Employer - 401(K)                             ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-512019- Retiree OPEB Expense                          ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-521001- Contracted Services                           ,0,0,0,-30558,0,30558,0.00%
6260-90-90-999-0000-00000-00000-000-521002- Professional Services                         ,0,0,0,-118652.6,0,118652.6,0.00%
6260-90-90-999-0000-00000-00000-000-581091- Depreciation Expense                          ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-611101- Land                                          ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-612101- Buildings                                     ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-614101- Mach & Equipment                              ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,-1551271.66,0,1551271.66,0.00%
6260-90-90-999-0000-00000-00000-000-711101- Principal Payments                            ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-712101- Interest Expense                              ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-712220- Amortization of Prem/Discount                 ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-712302- Capitalized Int. - Buildings                  ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-800910- Other Financing Uses- PPA                     ,0,0,0,0,0,0,0.00%
6260-90-90-999-0000-00000-00000-000-810001- Loss on Sale of Capital Assets                ,0,0,0,0,0,0,0.00%
,,,,,,,
TOTAL CAFR Preparation              ,0,0,0,-1700482.26,0,1700482.26,0.00%
,,,,,,,
TOTAL Civic Center Department       ,0,0,0,-1378414.1,68701.9,1309712.2,0.00%
,,,,,,,
TOTAL Civic Center Fund             ,0,0,0,-1378414.1,68701.9,1309712.2,0.00%
,,,,,,,
TOTAL REVENUES,-2084115,-65876,-2149991,-1823940.76,0,-326050.24,
TOTAL EXPENSES,2084115,65876,2149991,445526.66,68701.9,1635762.44,
,,,,,,,
GRAND TOTAL,0,0,0,-1378414.1,68701.9,1309712.2,0.00%
