6240-30-31-320-0000-00000-00000-000-499101- Approp Fund Bal Res for Enc                   ,0,-84185,-84185,0,0,-84184.51,0.00%
6240-30-31-320-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,251335,0,251335,218150.83,0,33184.17,86.80%
6240-30-31-320-0000-00000-00000-000-511003- Compensation - Temp/Seasonal                  ,0,11613,11613,11612.3,0,0.7,100.00%
6240-30-31-320-0000-00000-00000-000-511004- Compensation - Overtime                       ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-511008- Compensation - Stand By Pay                   ,2691,-1887,804,-69.29,0,873.29,8.60%
6240-30-31-320-0000-00000-00000-000-511010- Quality of Serv Award                         ,1056,0,1056,0,0,1056,0.00%
6240-30-31-320-0000-00000-00000-000-511997- Contra Salaries and Wages FEMA                ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-512001- FICA Tax Expense                              ,22185,0,22185,19706.12,0,2478.88,88.80%
6240-30-31-320-0000-00000-00000-000-512002- Employer - LGERS                              ,18751,0,18751,15408.64,0,3342.36,82.20%
6240-30-31-320-0000-00000-00000-000-512005- Employer - 401(K)                             ,14569,20737,35306,35485.45,0,-179.45,100.50%
6240-30-31-320-0000-00000-00000-000-512010- Workers Compensation                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-512011- Unemployment                                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-512012- Vehicle Allowance                             ,3600,0,3600,3336.88,0,263.12,92.70%
6240-30-31-320-0000-00000-00000-000-512014- Group Insurance Expense                       ,322354,-133868,188486,188486,0,0,100.00%
6240-30-31-320-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-521001- Contracted Services                           ,0,1221,1221,1023.45,0,197.55,83.80%
6240-30-31-320-0000-00000-00000-000-521002- Professional Services                         ,93770,-15274,78496,29807.9,3350,45337.78,42.20%
6240-30-31-320-0000-00000-00000-000-521004- Rental/Lease                                  ,0,2750,2750,2288.98,0,461.02,83.20%
6240-30-31-320-0000-00000-00000-000-521005- Rental/Lease - Computers                      ,2000,109,2109,1994.78,0,114.53,94.60%
6240-30-31-320-0000-00000-00000-000-521007- Services - Outside Printing                   ,2000,3136,5136,4664.75,0,470.8,90.80%
6240-30-31-320-0000-00000-00000-000-521008- Services - Copying and Dupl                   ,1000,0,1000,0,0,1000,0.00%
6240-30-31-320-0000-00000-00000-000-521009- Services - Advertising                        ,2500,-2000,500,93.34,0,406.66,18.70%
6240-30-31-320-0000-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-523001- Training                                      ,2400,25,2425,2746.3,0,-321.3,113.20%
6240-30-31-320-0000-00000-00000-000-523002- Dues & Subscriptions                          ,500,0,500,300.09,0,199.91,60.00%
6240-30-31-320-0000-00000-00000-000-524001- Supplies - Other                              ,7000,-4040,2960,2258.74,0,701.26,76.30%
6240-30-31-320-0000-00000-00000-000-524003- Supplies - Safety Equipment                   ,500,-260,240,237.71,0,2.29,99.00%
6240-30-31-320-0000-00000-00000-000-524004- Supplies - Books/Audio Visual                 ,1000,-865,135,0,0,135,0.00%
6240-30-31-320-0000-00000-00000-000-524005- Supplies - Uniforms                           ,200,124,324,274,0,49.6,84.70%
6240-30-31-320-0000-00000-00000-000-524009- Services - Postage                            ,40000,-10000,30000,22988.52,0,7011.48,76.60%
6240-30-31-320-0000-00000-00000-000-524101- Materials                                     ,1500,11884,13384,10429.49,0,2954.81,77.90%
6240-30-31-320-0000-00000-00000-000-525001- Insurance & Bonds                             ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-528001- Licenses Taxes & Fees                         ,2350,0,2350,1806.87,0,543.13,76.90%
6240-30-31-320-0000-00000-00000-000-528102- Tipping Fees                                  ,40000,-2000,38000,34801.27,0,3198.73,91.60%
6240-30-31-320-0000-00000-00000-000-528201- Recovery Collection Fees                      ,1500,4650,6150,6145.6,0,4.4,99.90%
6240-30-31-320-0000-00000-00000-000-528202- Bad Debts                                     ,100000,0,100000,0,0,100000,0.00%
6240-30-31-320-0000-00000-00000-000-528502- Telephone                                     ,1000,680,1680,1680,0,0,100.00%
6240-30-31-320-0000-00000-00000-000-528504- Radio Charges                                 ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-528505- Cellular Usage                                ,2750,0,2750,886.27,0,1863.73,32.20%
6240-30-31-320-0000-00000-00000-000-571001- Fleet Maintenance Charges                     ,800,0,800,2801.02,0,-2001.02,350.10%
6240-30-31-320-0000-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-573001- Information Technology Charges                ,14500,0,14500,0,0,14500,0.00%
6240-30-31-320-0000-00000-00000-000-574005- Street Cut Utility Charges                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-574008- Charges - Cost Allocations                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-581091- Depreciation Expense                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-614101- Mach & Equipment                              ,0,1006,1006,0,0,1006.07,0.00%
6240-30-31-320-0000-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-616102- Construction                                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-0000-00000-00000-000-711101- Principal Payments                            ,240000,-21077,218923,43000,0,175923,19.60%
6240-30-31-320-0000-00000-00000-000-712101- Interest Expense                              ,0,9464,9464,1637.6,0,7826.4,17.30%
,,,,,,,
62403200,Stormw Fd - Drainage Construct,,,,,,
,,,,,,,
6240-30-31-320-3200-00000-00000-000-511001- Compensation - Full Time Reg                  ,193806,0,193806,174655.95,0,19150.05,90.10%
6240-30-31-320-3200-00000-00000-000-511004- Compensation - Overtime                       ,24609,-7300,17309,17789.15,0,-480.15,102.80%
6240-30-31-320-3200-00000-00000-000-511008- Compensation - Stand By Pay                   ,0,629,629,691.51,0,-62.51,109.90%
6240-30-31-320-3200-00000-00000-000-511010- Quality of Serv Award                         ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-511997- Contra Salaries and Wages FEMA                ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-511999- Contra Salaries and Wages                     ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-512001- FICA Tax Expense                              ,13480,0,13480,12388.06,0,1091.94,91.90%
6240-30-31-320-3200-00000-00000-000-512002- Employer - LGERS                              ,12307,0,12307,11275.5,0,1031.5,91.60%
6240-30-31-320-3200-00000-00000-000-512005- Employer - 401(K)                             ,9493,0,9493,-14587.97,0,24080.97,153.70%
6240-30-31-320-3200-00000-00000-000-512014- Group Insurance Expense                       ,0,26773,26773,26773,0,0,100.00%
6240-30-31-320-3200-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-512999- Contra Fringe Benefits                        ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-521002- Professional Services                         ,11104,0,11104,0,0,11104,0.00%
6240-30-31-320-3200-00000-00000-000-521004- Rental/Lease                                  ,27266,-2750,24516,2477.05,0,22038.95,10.10%
6240-30-31-320-3200-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-522002- Maint & Repair - Equipment                    ,700,0,700,105.23,0,594.77,15.00%
6240-30-31-320-3200-00000-00000-000-523001- Training                                      ,1760,0,1760,850.06,0,909.94,48.30%
6240-30-31-320-3200-00000-00000-000-524001- Supplies - Other                              ,2824,0,2824,1345.76,0,1478.24,47.70%
6240-30-31-320-3200-00000-00000-000-524003- Supplies - Safety Equipment                   ,1575,0,1575,791.26,0,783.74,50.20%
6240-30-31-320-3200-00000-00000-000-524005- Supplies - Uniforms                           ,2142,0,2142,1993.97,0,148.03,93.10%
6240-30-31-320-3200-00000-00000-000-524101- Materials                                     ,198236,0,198236,87623.8,0,110612.2,44.20%
6240-30-31-320-3200-00000-00000-000-524997- Contra Non-Labor - FEMA                       ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-524999- Contra Non-Labor                              ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-528001- Licenses Taxes & Fees                         ,180,0,180,0,0,180,0.00%
6240-30-31-320-3200-00000-00000-000-528502- Telephone                                     ,480,0,480,288,0,192,60.00%
6240-30-31-320-3200-00000-00000-000-528504- Radio Charges                                 ,2355,0,2355,574,0,1781,24.40%
6240-30-31-320-3200-00000-00000-000-528505- Cellular Usage                                ,3200,0,3200,870.56,0,2329.44,27.20%
6240-30-31-320-3200-00000-00000-000-571001- Fleet Maintenance Charges                     ,38400,16650,55050,55841.06,0,-791.06,101.40%
6240-30-31-320-3200-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-581091- Depreciation Expense                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-614101- Mach & Equipment                              ,3638,36858,40496,0,0,40496,0.00%
6240-30-31-320-3200-00000-00000-000-615101- Infrastructure                                ,0,0,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-616101- Other Capital Outlay                          ,36858,-36858,0,0,0,0,0.00%
6240-30-31-320-3200-00000-00000-000-616102- Construction                                  ,4000,0,4000,0,0,4000,0.00%
,,,,,,,
62403201,Stromw Fd - Drainage Maintenan,,,,,,
,,,,,,,
6240-30-31-320-3201-00000-00000-000-511001- Compensation - Full Time Reg                  ,421884,0,421884,408535.2,0,13348.8,96.80%
6240-30-31-320-3201-00000-00000-000-511004- Compensation - Overtime                       ,14111,15813,29924,30094.14,0,-170.14,100.60%
6240-30-31-320-3201-00000-00000-000-511008- Compensation - Stand By Pay                   ,0,629,629,34.64,0,594.36,5.50%
6240-30-31-320-3201-00000-00000-000-511010- Quality of Serv Award                         ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-511997- Contra Salaries and Wages FEMA                ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-512001- FICA Tax Expense                              ,30445,0,30445,31304.79,0,-859.79,102.80%
6240-30-31-320-3201-00000-00000-000-512002- Employer - LGERS                              ,26789,0,26789,27202.84,0,-413.84,101.50%
6240-30-31-320-3201-00000-00000-000-512005- Employer - 401(K)                             ,20900,0,20900,21335.29,0,-435.29,102.10%
6240-30-31-320-3201-00000-00000-000-512014- Group Insurance Expense                       ,0,62472,62472,62472,0,0,100.00%
6240-30-31-320-3201-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-521002- Professional Services                         ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-521004- Rental/Lease                                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-522002- Maint & Repair - Equipment                    ,300,300,600,416.47,0,183.53,69.40%
6240-30-31-320-3201-00000-00000-000-523001- Training                                      ,4358,0,4358,1879.54,0,2478.46,43.10%
6240-30-31-320-3201-00000-00000-000-524001- Supplies - Other                              ,2825,-300,2525,1911.72,0,613.28,75.70%
6240-30-31-320-3201-00000-00000-000-524003- Supplies - Safety Equipment                   ,3675,-650,3025,2375.04,0,649.96,78.50%
6240-30-31-320-3201-00000-00000-000-524005- Supplies - Uniforms                           ,4998,0,4998,2470,0,2528,49.40%
6240-30-31-320-3201-00000-00000-000-524101- Materials                                     ,84959,-25200,59759,25910.42,0,33848.58,43.40%
6240-30-31-320-3201-00000-00000-000-524997- Contra Non-Labor - FEMA                       ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-528001- Licenses Taxes & Fees                         ,420,0,420,16,0,404,3.80%
6240-30-31-320-3201-00000-00000-000-528502- Telephone                                     ,720,0,720,288,0,432,40.00%
6240-30-31-320-3201-00000-00000-000-528504- Radio Charges                                 ,5495,0,5495,0,0,5495,0.00%
6240-30-31-320-3201-00000-00000-000-528505- Cellular Usage                                ,4800,0,4800,1636.73,0,3163.27,34.10%
6240-30-31-320-3201-00000-00000-000-571001- Fleet Maintenance Charges                     ,153600,27250,180850,182711.71,0,-1861.71,101.00%
6240-30-31-320-3201-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-571999- Contra Fleet Charges                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-614101- Mach & Equipment                              ,3637,0,3637,0,0,3637,0.00%
6240-30-31-320-3201-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,0,0,0,0.00%
6240-30-31-320-3201-00000-00000-000-616102- Construction                                  ,0,0,0,0,0,0,0.00%
,,,,,,,
62403202,Stormw Fd - Engineering Servic,,,,,,
,,,,,,,
6240-30-31-320-3202-00000-00000-000-511001- Compensation - Full Time Reg                  ,417270,0,417270,370048.31,0,47221.69,88.70%
6240-30-31-320-3202-00000-00000-000-511004- Compensation - Overtime                       ,1500,0,1500,172.3,0,1327.7,11.50%
6240-30-31-320-3202-00000-00000-000-511008- Compensation - Stand By Pay                   ,0,991,991,1066.98,0,-75.98,107.70%
6240-30-31-320-3202-00000-00000-000-511010- Quality of Serv Award                         ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-512001- FICA Tax Expense                              ,29896,0,29896,27239.64,0,2656.36,91.10%
6240-30-31-320-3202-00000-00000-000-512002- Employer - LGERS                              ,26497,0,26497,23630.11,0,2866.89,89.20%
6240-30-31-320-3202-00000-00000-000-512005- Employer - 401(K)                             ,21452,0,21452,18534.66,0,2917.34,86.40%
6240-30-31-320-3202-00000-00000-000-512014- Group Insurance Expense                       ,0,44623,44623,44623,0,0,100.00%
6240-30-31-320-3202-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-521004- Rental/Lease                                  ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-521005- Rental/Lease - Computers                      ,3580,0,3580,3578.84,0,1.16,100.00%
6240-30-31-320-3202-00000-00000-000-521009- Services - Advertising                        ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-522002- Maint & Repair - Equipment                    ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-523001- Training                                      ,4797,0,4797,2158.11,0,2638.89,45.00%
6240-30-31-320-3202-00000-00000-000-524001- Supplies - Other                              ,4000,-362,3638,193.86,0,3444.14,5.30%
6240-30-31-320-3202-00000-00000-000-524003- Supplies - Safety Equipment                   ,0,1250,1250,1100,0,150,88.00%
6240-30-31-320-3202-00000-00000-000-524005- Supplies - Uniforms                           ,1343,0,1343,981.15,0,361.85,73.10%
6240-30-31-320-3202-00000-00000-000-524101- Materials                                     ,1543,0,1543,550.19,0,992.81,35.70%
6240-30-31-320-3202-00000-00000-000-528502- Telephone                                     ,2000,0,2000,1296,0,704,64.80%
6240-30-31-320-3202-00000-00000-000-528505- Cellular Usage                                ,10000,0,10000,7719.14,0,2280.86,77.20%
6240-30-31-320-3202-00000-00000-000-571001- Fleet Maintenance Charges                     ,5200,1000,6200,6286.17,0,-86.17,101.40%
6240-30-31-320-3202-00000-00000-000-571002- Fleet Fuel Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-571004- Motor Pool Charges                            ,0,0,0,0,0,0,0.00%
6240-30-31-320-3202-00000-00000-000-614101- Mach & Equipment                              ,0,0,0,0,0,0,0.00%
,,,,,,,
62490320,Stwtr Fd - Stormwater Admin,,,,,,
,,,,,,,
6240-99-31-320-0000-00000-00000-000-498637- Oper Trfrs from Strm Water Cap                ,-200000,0,-200000,0,0,-200000,0.00%
6240-99-31-320-0000-00000-00000-000-800110- Transfer to General Fund                      ,0,0,0,0,0,0,0.00%
6240-99-31-320-0000-00000-00000-000-800220- Transfer to Grant Fund                        ,0,0,0,0,0,0,0.00%
6240-99-31-320-0000-00000-00000-000-800410- Transfer to Gen Cap Proj Fund                 ,0,0,0,0,0,0,0.00%
6240-99-31-320-0000-00000-00000-000-800610- Transfer to Water Services                    ,0,0,0,0,0,0,0.00%
6240-99-31-320-0000-00000-00000-000-800622- Transfer to Street Cut Utility                ,0,46239,46239,46239,0,0,100.00%
6240-99-31-320-0000-00000-00000-000-800625- Transfer to Stormwater Cap Fnd                ,0,360000,360000,360000,0,0,100.00%
,,,,,,,
62493200,Interfund Transfers,,,,,,
,,,,,,,
6240-99-31-320-3200-00000-00000-000-498201- Oper Transfers CDBG Fund                      ,0,0,0,-47808.34,0,47808.34,0.00%
,,,,,,,
TOTAL Stormwater Admin Division     ,0,0,0,-424408.94,3350,421058.94,0.00%
,,,,,,,
,,,,,,,
999,CAFR Preparation,,,,,,
,,,,,,,
62400999,CAFR Preparation,,,,,,
,,,,,,,
6240-30-31-999-0000-00000-00000-000-450700- Utility Charges                               ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-476000- Capital Contributions - FA                    ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-486100- Gain/Loss on Disposal of CA                   ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-492000- Installment Purch Proceed                     ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-492001- Installment Purch Premiums                    ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-493000- Debt Proceeds - DENR Funded                   ,0,0,0,129382,0,-129382,0.00%
6240-30-31-999-0000-00000-00000-000-511001- Compensation - Full Time Reg                  ,0,0,0,18809.71,0,-18809.71,0.00%
6240-30-31-999-0000-00000-00000-000-512001- FICA Tax Expense                              ,0,0,0,1438.95,0,-1438.95,0.00%
6240-30-31-999-0000-00000-00000-000-512002- Employer - LGERS                              ,0,0,0,2861.86,0,-2861.86,0.00%
6240-30-31-999-0000-00000-00000-000-512005- Employer - 401(K)                             ,0,0,0,6319.36,0,-6319.36,0.00%
6240-30-31-999-0000-00000-00000-000-512019- Retiree OPEB Expense                          ,0,0,0,18289.69,0,-18289.69,0.00%
6240-30-31-999-0000-00000-00000-000-512024- OPEB Pension Contributions                    ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-528202- Bad Debts                                     ,0,0,0,65290.71,0,-65290.71,0.00%
6240-30-31-999-0000-00000-00000-000-581091- Depreciation Expense                          ,0,0,0,345834.55,0,-345834.55,0.00%
6240-30-31-999-0000-00000-00000-000-611101- Land                                          ,0,0,0,-1292.64,0,1292.64,0.00%
6240-30-31-999-0000-00000-00000-000-611102- Improv- Other than Buildings                  ,0,0,0,-193968.5,0,193968.5,0.00%
6240-30-31-999-0000-00000-00000-000-614101- Mach & Equipment                              ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-615101- Infrastructure                                ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-616101- Other Capital Outlay                          ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-711101- Principal Payments                            ,0,0,0,-43000,0,43000,0.00%
6240-30-31-999-0000-00000-00000-000-712101- Interest Expense                              ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-712220- Amortization of Prem/Discount                 ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-712304- Capitalized Int. - Infrastruct                ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-712305- Cap. Int.- Improv other Build                 ,0,0,0,0,0,0,0.00%
6240-30-31-999-0000-00000-00000-000-800910- Other Financing Uses- PPA                     ,0,0,0,53972.54,0,-53972.54,0.00%
6240-30-31-999-0000-00000-00000-000-800999- Other Financing Uses GASB54                   ,0,0,0,-262304.52,0,262304.52,0.00%
,,,,,,,
TOTAL CAFR Preparation              ,0,0,0,141633.71,0,-141633.71,0.00%
,,,,,,,
TOTAL Public Works Department       ,0,0,0,-282775.23,3350,279425.23,0.00%
,,,,,,,
TOTAL Stormwater Fund               ,0,0,0,-282775.23,3350,279425.23,0.00%
,,,,,,,
TOTAL REVENUES,-3095218,-444185,-3539403,-3056768.49,0,-482634.02,
TOTAL EXPENSES,3095218,444185,3539403,2773993.26,3350,762059.25,
,,,,,,,
GRAND TOTAL,0,0,0,-282775.23,3350,279425.23,0.00%
